CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
51909,0,5,0,0,5,0,0,1,0,0,1,0,12,15.38,1,0,13,E
51915,14,0,2,0,0,0,0,0,0,0,1,0,17,5.56,0,1,18,H
51922,0,6,1,0,1,0,0,0,0,0,0,0,8,0.00,0,0,8,H
51923,1,3,1,1,0,3,2,3,2,1,6,0,23,32.00,1,1,25,E
51924,16,15,0,2,3,0,0,1,0,0,3,0,40,7.50,0,0,40,E
51929,20,24,9,3,3,2,0,0,0,0,0,0,61,0.00,0,0,61,F
51930,0,16,28,8,6,0,0,1,0,0,0,0,59,0.00,0,0,59,F
51931,2,13,15,13,4,4,1,0,0,0,0,0,52,1.89,1,0,53,F
51937,0,0,0,1,3,0,1,1,0,0,0,0,6,14.29,1,0,7,E
51945,14,14,3,3,1,0,0,0,0,0,2,0,37,5.41,0,0,37,E
51952,3,12,8,2,3,0,0,0,0,0,0,0,28,0.00,0,0,28,T
51954,0,23,0,0,1,0,0,0,0,0,0,0,24,0.00,0,0,24,H
51956,0,6,0,0,1,0,0,0,0,0,0,0,7,0.00,0,0,7,H
51957,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,H
51959,0,5,0,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,H
51960,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,H
51961,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,H
51962,0,11,0,0,2,0,0,0,0,0,0,0,13,0.00,0,0,13,H
51963,0,4,0,0,1,0,0,0,0,0,0,0,5,16.67,1,0,6,H
51965,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,H
51966,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,H
51968,1,3,1,1,2,0,0,0,1,0,0,0,9,0.00,0,0,9,E
51969,17,18,2,2,1,0,0,0,0,0,0,0,40,4.65,2,1,43,E
51972,7,11,3,1,2,0,1,1,0,1,2,0,29,18.75,3,0,32,E
51977,4,11,19,3,0,0,0,0,1,1,1,0,40,7.32,1,0,41,E
51979,0,43,0,0,0,0,0,0,0,0,0,0,43,2.27,1,0,44,H
51980,0,38,0,0,5,0,0,0,0,0,0,0,43,2.27,1,0,44,H
51983,4,1,5,3,0,0,2,1,0,0,0,0,16,0.00,0,0,16,E
51984,2,5,6,1,3,6,3,4,0,2,2,0,34,14.29,1,0,35,E
51989,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
51990,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,P
51991,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1,78,79,E
51994,0,6,4,2,0,0,0,0,0,0,0,0,12,0.00,0,2,14,E
51996,2,4,0,0,2,0,0,0,0,0,1,0,9,11.11,0,0,9,H
51998,2,5,14,6,6,2,0,4,2,0,0,0,41,0.00,0,0,41,F
51999,0,1,2,0,3,1,1,2,0,0,7,0,17,41.18,0,0,17,E
52000,0,23,0,0,2,0,0,1,0,0,0,0,26,0.00,0,0,26,E
52001,0,21,0,0,0,0,0,1,0,1,0,0,23,4.35,0,0,23,E
52002,12,2,2,0,4,0,0,4,0,1,0,0,25,4.00,0,0,25,T
52003,3,3,0,3,1,5,0,0,5,0,2,0,22,8.70,0,1,23,H
52010,0,15,0,0,1,0,0,2,0,0,0,0,18,0.00,0,0,18,E
52011,5,7,1,2,0,0,0,0,0,1,1,0,17,11.76,0,0,17,E
52012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,H
52013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
52016,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
52031,18,44,21,24,14,16,4,7,2,2,21,0,173,16.11,6,1,180,E
52032,0,6,3,3,4,3,0,0,0,0,6,0,25,24.00,0,0,25,T
52044,0,11,0,0,10,0,0,2,0,1,3,0,27,14.81,0,0,27,E
52049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
52054,11,11,18,8,9,2,3,0,0,1,1,0,64,3.13,0,0,64,F
52055,8,8,1,2,1,2,2,1,0,0,3,0,28,21.05,5,5,38,E
52064,0,8,0,0,9,0,0,1,1,0,7,0,26,36.67,4,0,30,E
52071,0,11,1,1,1,1,0,1,0,3,0,0,19,16.67,1,4,24,H
52073,0,41,0,0,2,0,0,0,0,0,0,0,43,0.00,0,0,43,H
52080,0,41,0,0,2,0,0,0,0,0,0,0,43,2.27,1,0,44,H
52084,7,4,2,0,2,0,0,1,1,0,0,0,17,0.00,0,1,18,E
52085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,H
52087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,E
52090,0,22,0,0,4,0,0,0,0,0,0,0,26,3.70,1,0,27,E
52091,0,26,0,0,3,0,0,0,0,0,0,0,29,0.00,0,1,30,E
52096,7,8,4,10,5,0,2,2,2,1,4,0,45,14.58,2,1,48,E
52097,28,6,2,1,1,1,0,0,1,1,2,0,43,14.89,4,0,47,E
52100,0,13,17,1,2,0,0,0,0,0,0,0,33,0.00,0,0,33,H
52101,4,17,2,3,3,0,0,3,0,0,1,0,33,3.03,0,0,33,E
52102,3,2,1,0,1,1,0,1,0,1,0,0,10,18.18,1,0,11,E
52103,9,2,1,0,1,0,0,0,0,0,2,0,15,23.53,2,0,17,E
52104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,E
52107,0,9,0,0,28,0,0,6,0,0,1,0,44,4.44,1,0,45,E
52108,38,1,0,0,0,0,0,0,0,1,0,0,40,2.50,0,0,40,E
52121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
52125,7,3,3,2,3,4,3,1,0,0,4,0,30,13.33,0,0,30,E
52132,12,10,7,3,2,1,0,0,0,0,0,0,35,0.00,0,0,35,H
52138,0,3,0,0,3,1,1,2,0,0,1,0,11,9.09,0,0,11,H
52139,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
52140,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,E
52145,1,7,1,1,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
52158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
52198,1,15,9,7,12,6,6,4,5,6,6,0,77,30.53,17,1,95,E
52200,2,3,2,2,7,2,0,5,1,0,1,0,25,4.00,0,0,25,T
52201,19,8,2,4,12,2,0,2,1,2,6,0,58,20.83,7,7,72,E
52203,10,7,1,1,0,1,1,1,0,0,2,0,24,11.54,1,1,26,E
52204,1,4,6,3,5,3,3,0,0,0,0,0,25,3.85,1,0,26,E
52205,0,1,5,4,1,3,0,1,0,0,0,0,15,0.00,0,0,15,E
52207,39,14,4,0,1,1,0,0,0,0,0,0,59,0.00,0,1,60,F
52208,16,6,2,2,2,1,1,1,0,0,3,0,34,8.82,0,0,34,E
52211,17,16,7,2,1,2,0,0,0,0,0,0,45,0.00,0,0,45,H
52218,11,4,3,1,0,0,0,0,0,0,0,0,19,0.00,0,0,19,E
52220,0,5,3,1,4,1,2,1,0,4,4,0,25,32.00,0,0,25,E
52221,1,4,1,6,4,0,0,3,0,0,4,0,23,16.67,0,1,24,T
52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,H
52226,0,2,1,1,3,0,0,2,0,0,0,0,9,0.00,0,0,9,E
52228,0,0,2,2,2,2,1,1,1,0,0,0,11,0.00,0,0,11,E
52235,1,1,4,1,0,0,3,2,4,3,5,0,24,36.00,1,0,25,E
52236,0,20,0,0,1,0,0,0,0,0,0,0,21,0.00,0,0,21,H
52250,0,15,0,0,1,0,0,0,0,0,1,0,17,11.11,1,0,18,E
52263,2,1,1,1,1,3,0,1,0,0,0,0,10,16.67,2,0,12,E
52268,16,12,9,12,11,12,14,2,4,9,5,0,106,16.81,5,2,113,E
52269,0,4,3,0,5,1,0,0,0,1,1,0,15,13.33,0,0,15,E
52270,0,5,1,1,3,0,2,1,0,0,0,0,13,7.14,1,0,14,H
52273,0,22,0,0,0,0,0,0,0,0,0,0,22,0.00,0,0,22,H
52275,0,4,0,0,8,0,0,11,0,0,0,0,23,0.00,0,0,23,T
52286,0,30,0,0,0,0,0,0,0,0,0,0,30,0.00,0,0,30,H
52292,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,E
52298,0,13,0,0,1,0,0,5,0,0,2,0,21,17.39,2,0,23,E
52302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,H
52303,0,4,1,1,3,2,0,7,0,0,3,0,21,14.29,0,0,21,E
52312,0,24,0,0,1,0,0,0,0,0,0,0,25,3.85,1,0,26,E
52319,3,3,10,6,1,1,0,0,0,0,0,0,24,0.00,0,1,25,T
52320,5,22,17,9,5,1,0,0,0,0,0,0,59,1.67,1,0,60,F
52321,5,24,9,0,0,0,0,0,0,0,0,0,38,0.00,0,0,38,F
52327,0,7,2,2,1,0,1,0,0,0,0,0,13,0.00,0,0,13,E
52330,1,1,3,2,1,0,0,0,0,0,0,0,8,0.00,0,0,8,H
52333,0,4,0,1,0,2,1,1,3,4,1,0,17,50.00,7,0,24,E
52334,0,1,0,1,4,0,1,1,1,2,3,0,14,47.06,3,0,17,E
52335,0,3,1,2,4,1,2,2,1,1,4,0,21,30.43,2,0,23,E
52339,4,4,4,3,8,1,6,5,2,0,11,0,48,32.14,7,1,56,E
52340,7,12,16,10,19,6,3,3,3,2,11,0,92,26.17,15,0,107,E
52344,0,1,1,1,0,1,0,0,1,0,1,0,6,50.00,4,0,10,E
52347,9,7,3,5,1,2,0,0,0,0,0,0,27,0.00,0,0,27,F
52349,6,5,4,6,9,2,0,1,0,0,1,0,34,2.94,0,0,34,H
52350,2,1,0,1,3,2,1,3,0,1,4,0,18,31.58,1,0,19,T
52351,3,3,5,3,8,3,1,5,0,4,2,0,37,34.69,11,1,49,E
52352,0,11,0,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,E
52354,9,10,2,2,5,10,1,5,0,2,2,0,48,12.00,2,0,50,E
52356,4,6,1,1,6,2,1,6,0,3,3,1,34,34.15,7,0,41,E
52357,4,5,2,2,3,2,1,4,2,1,2,0,28,18.18,3,2,33,E
52376,2,5,4,1,1,0,1,2,0,0,1,0,17,5.88,0,0,17,E
52377,2,0,4,4,1,1,1,0,0,0,1,0,14,23.53,3,0,17,E
52378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,E
52380,0,41,0,0,1,0,0,0,0,0,0,0,42,0.00,0,0,42,H
52381,0,5,0,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,H
52382,0,4,3,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52385,1,1,1,2,0,0,3,1,1,0,0,0,10,0.00,0,1,11,T
52387,0,0,0,1,0,0,2,2,0,1,0,0,6,44.44,3,0,9,H
52388,0,0,0,1,2,0,2,4,0,1,0,0,10,25.00,2,0,12,H
52389,6,8,5,8,12,6,13,18,12,2,12,0,102,31.82,28,2,132,E
52390,4,4,0,0,0,0,1,0,0,2,2,0,13,30.77,0,0,13,E
52391,0,8,0,2,5,0,0,2,1,0,3,0,21,14.29,0,0,21,H
52393,0,22,0,0,1,0,0,1,0,0,0,0,24,0.00,0,0,24,T
52394,0,2,2,2,0,5,1,5,0,8,12,0,37,51.16,2,4,43,E
52395,10,8,13,8,11,8,4,4,2,3,5,0,76,25.27,15,0,91,E
52397,8,10,6,5,1,2,5,4,0,1,7,0,49,28.07,8,0,57,E
52398,4,1,2,0,0,0,0,1,0,0,0,0,8,0.00,0,0,8,T
52401,12,1,0,0,1,0,0,0,0,0,0,0,14,0.00,0,0,14,P
52404,13,2,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,E
52405,4,1,2,6,4,2,1,4,0,2,0,0,26,7.69,0,0,26,E
52406,1,7,0,1,0,0,0,0,0,0,0,0,9,16.67,2,1,12,P
52407,21,3,1,0,2,0,0,0,0,0,0,0,27,0.00,0,1,28,E
52411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,E
52413,0,9,0,0,3,0,0,0,0,0,0,0,12,0.00,0,0,12,E
52415,0,2,5,1,5,3,5,10,8,4,4,0,47,17.02,0,0,47,F
52417,2,1,1,4,5,6,3,1,1,1,0,0,25,14.29,3,0,28,E
52418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,31,31,H
52419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,31,31,H
52424,0,8,3,3,5,1,1,1,0,0,0,0,22,8.33,2,0,24,E
52428,0,16,0,0,3,0,0,0,0,0,1,0,20,5.00,0,0,20,E
52431,1,11,13,17,5,3,1,1,0,0,0,0,52,0.00,0,0,52,H
52432,1,4,1,0,2,1,0,0,0,0,0,0,9,0.00,0,0,9,H
52434,2,9,5,4,3,0,0,0,0,0,3,0,26,11.54,0,0,26,E
52437,4,9,4,4,5,1,1,4,4,0,7,0,43,27.27,8,4,55,E
52438,5,7,7,3,3,2,4,3,0,2,8,0,44,34.62,8,0,52,E
52439,12,2,0,0,1,0,0,0,0,0,0,0,15,0.00,0,0,15,E
52450,1,3,3,2,1,1,0,0,0,2,5,0,18,45.00,2,0,20,T
52466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,H
52474,0,2,3,0,1,1,0,0,0,0,2,0,9,28.57,2,3,14,E
52480,3,1,2,0,0,0,0,0,0,0,0,0,6,0.00,0,2,8,H
52481,3,8,0,8,7,0,15,2,0,1,3,0,47,12.24,2,0,49,E
52484,0,2,8,2,3,0,0,0,0,0,0,0,15,5.88,1,1,17,E
52496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,H
52497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,H
52499,2,1,3,0,1,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52500,2,13,11,7,5,1,0,3,0,0,0,0,42,6.52,3,1,46,E
52516,2,3,0,3,4,1,1,23,0,0,12,0,49,24.49,0,0,49,E
52518,5,4,1,1,1,0,0,0,0,0,2,0,14,14.29,0,0,14,E
52519,5,0,1,0,4,0,1,2,0,0,1,0,14,7.14,0,0,14,T
52528,0,7,0,0,5,0,0,0,0,0,1,0,13,7.14,0,1,14,T
52529,0,10,0,0,1,0,0,0,0,0,1,0,12,13.33,1,2,15,T
52530,0,1,0,0,3,0,0,1,0,3,3,0,11,54.55,0,0,11,H
52531,0,2,0,0,3,0,0,3,0,0,0,0,8,18.18,2,1,11,H
52532,0,4,0,0,5,0,0,1,0,1,0,0,11,21.43,2,1,14,H
52533,0,5,0,0,4,0,0,1,0,0,2,0,12,23.08,1,0,13,H
52534,0,7,0,0,3,0,0,4,0,0,1,0,15,12.50,1,0,16,H
52535,0,3,0,0,3,0,0,3,0,4,2,0,15,50.00,4,1,20,H
52536,0,2,0,0,3,0,0,3,0,3,0,0,11,38.46,2,0,13,H
52537,0,2,0,0,4,0,0,4,0,2,2,0,14,28.57,0,0,14,H
52538,0,6,0,0,3,0,0,1,0,0,2,0,12,23.08,1,0,13,H
52539,0,2,0,0,3,0,0,4,0,0,1,0,10,16.67,1,1,12,H
52540,0,3,0,0,4,0,0,2,0,3,5,0,17,47.62,2,2,21,H
52541,0,4,0,0,5,0,0,0,0,0,0,0,9,25.00,3,0,12,H
52542,0,7,0,0,1,0,0,1,0,1,3,0,13,33.33,1,1,15,H
52543,0,1,0,0,4,0,0,4,0,0,0,0,9,0.00,0,0,9,H
52544,0,3,0,0,7,0,0,6,0,1,1,0,18,11.11,0,0,18,H
52545,0,4,0,0,4,0,0,5,0,0,0,0,13,13.33,2,0,15,H
52546,0,3,0,0,4,0,0,2,0,2,1,0,12,28.57,1,1,14,H
52547,0,2,0,0,4,0,0,6,0,3,2,0,17,33.33,1,0,18,H
52548,0,3,0,0,2,0,0,1,0,0,0,0,6,12.50,1,1,8,H
52549,0,6,0,0,2,0,0,2,0,0,1,0,11,9.09,0,0,11,H
52550,0,8,0,0,4,0,0,6,0,3,1,0,22,18.18,0,0,22,H
52551,0,6,0,0,7,0,0,6,0,2,0,1,22,13.64,0,0,22,H
52558,0,5,0,0,2,0,0,2,0,0,0,0,9,0.00,0,2,11,H
52564,2,6,6,0,3,0,2,0,1,0,1,0,21,9.09,1,0,22,E
52565,0,3,3,8,7,0,0,0,0,0,0,0,21,4.55,1,0,22,E
52566,0,0,6,5,5,2,1,2,1,0,1,0,23,8.33,1,0,24,E
52567,21,0,0,1,0,0,0,0,0,0,0,0,22,0.00,0,0,22,E
52574,0,48,0,0,6,0,0,3,0,1,4,0,62,8.06,0,0,62,E
52580,6,0,0,0,0,0,0,1,0,0,0,0,7,0.00,0,1,8,H
52582,0,2,2,6,8,5,1,0,0,0,1,0,25,4.00,0,0,25,H
52583,2,3,2,3,1,0,0,0,1,0,0,0,12,6.25,1,3,16,H
52585,0,0,0,0,2,1,0,3,0,3,5,0,14,56.25,1,1,16,E
52586,0,1,0,2,0,0,2,2,0,0,3,0,10,36.36,1,0,11,H
52589,6,0,1,1,2,0,0,2,1,0,8,0,21,38.10,0,0,21,H
52591,3,2,2,3,2,0,0,0,2,0,0,0,14,6.67,1,0,15,E
52592,4,7,5,6,2,6,2,0,0,1,1,0,34,13.51,3,0,37,E
52593,0,0,0,3,0,3,0,0,0,0,2,0,8,33.33,1,0,9,H
52597,0,3,0,3,0,1,1,0,0,0,1,0,9,11.11,0,0,9,E
52600,0,8,0,0,4,0,0,1,0,0,2,0,15,17.65,1,1,17,H
52601,0,3,0,0,2,0,0,3,0,0,0,0,8,0.00,0,0,8,H
52602,0,1,0,0,5,0,0,5,0,1,0,0,12,8.33,0,0,12,H
52603,0,0,0,0,4,0,0,2,0,0,0,0,6,0.00,0,0,6,H
52605,0,1,0,0,1,0,0,2,0,4,3,0,11,73.33,4,0,15,E
52606,0,6,0,0,6,0,0,1,0,2,2,0,17,40.91,5,0,22,E
52611,0,8,0,0,4,0,0,0,0,2,2,0,16,31.58,2,1,19,H
52612,0,1,0,0,3,0,0,0,0,1,8,0,13,69.23,0,0,13,H
52613,0,5,0,0,0,0,0,1,0,0,3,0,9,33.33,0,0,9,H
52614,0,4,0,0,3,0,0,1,0,2,3,0,13,38.46,0,0,13,H
52615,0,5,0,0,5,0,0,2,0,0,4,1,17,31.58,1,1,19,H
52618,0,3,0,0,2,0,0,1,0,1,2,0,9,33.33,0,0,9,H
52623,0,10,0,0,5,1,0,1,0,3,2,0,22,29.17,2,0,24,E
52624,0,7,0,0,8,0,0,4,0,1,1,0,21,20.83,3,0,24,E
52625,0,11,0,0,4,0,0,1,0,1,3,0,20,30.43,3,0,23,E
52626,0,11,0,0,5,0,0,1,0,2,0,0,19,22.73,3,0,22,E
52627,0,8,0,0,7,0,0,2,0,2,1,0,20,21.74,2,1,23,E
52628,0,10,0,0,3,0,0,4,0,1,0,0,18,15.00,2,0,20,E
52629,0,22,0,0,3,0,0,3,0,0,1,0,29,6.67,1,0,30,E
52630,0,21,0,0,3,0,0,1,0,3,1,0,29,13.33,0,1,30,E
52631,0,1,0,0,20,0,0,3,0,1,3,0,28,17.24,1,0,29,E
52632,0,0,0,0,2,0,0,1,0,0,3,0,6,77.78,11,1,18,E
52633,0,1,0,0,4,0,0,5,0,0,4,0,14,58.33,10,0,24,E
52634,0,12,0,0,3,0,0,2,0,1,7,0,25,34.62,1,0,26,E
52636,0,6,0,0,3,0,0,0,0,0,0,0,9,10.00,1,0,10,H
52639,1,19,0,0,1,0,0,1,0,0,2,0,24,17.24,3,2,29,E
52640,0,10,0,0,8,0,0,3,0,2,2,0,25,19.23,1,0,26,E
52641,0,23,0,0,4,0,0,1,0,2,0,0,30,6.67,0,0,30,E
52642,0,5,0,0,8,0,0,8,0,1,2,0,24,23.33,4,2,30,E
52644,1,12,0,0,3,0,0,3,0,0,3,0,22,22.22,3,2,27,E
52645,0,10,0,0,10,0,0,2,0,0,3,0,25,17.24,2,2,29,E
52646,0,9,0,0,2,0,0,1,0,0,1,0,13,6.67,0,2,15,E
52649,0,13,0,0,10,0,0,1,0,0,1,0,25,3.85,0,1,26,E
52651,0,27,0,0,4,0,0,1,0,0,4,0,36,11.11,0,0,36,E
52652,0,1,0,0,5,0,0,1,0,1,2,0,10,30.00,0,0,10,H
52653,0,15,0,0,8,0,0,1,0,1,2,0,27,14.29,1,0,28,E
52654,0,13,0,0,5,0,0,2,0,2,1,0,23,19.23,2,1,26,E
52655,0,22,0,0,2,0,0,4,0,1,0,0,29,6.67,1,0,30,E
52656,0,1,2,5,8,2,2,1,0,0,3,0,24,16.00,1,0,25,E
52660,0,7,0,0,4,0,0,1,0,0,0,0,12,0.00,0,0,12,H
52661,0,6,0,0,2,0,0,1,0,0,0,0,9,10.00,1,0,10,H
52664,0,7,0,0,10,0,0,4,0,0,1,0,22,21.43,5,1,28,E
52665,0,2,0,0,4,0,0,2,0,1,0,0,9,18.18,1,1,11,E
52666,0,6,0,0,9,0,0,3,0,0,3,0,21,28.00,4,0,25,E
52667,0,5,0,0,10,0,0,1,0,0,4,0,20,26.09,2,1,23,E
52671,0,6,0,0,8,0,0,2,0,2,7,0,25,42.86,3,0,28,E
52673,0,13,0,0,5,0,0,5,0,1,1,0,25,11.11,1,1,27,E
52674,0,21,0,0,3,0,0,3,0,0,1,0,28,3.45,0,1,29,E
52675,0,6,0,0,1,0,0,0,0,0,1,0,8,30.00,2,0,10,E
52676,1,5,1,0,10,0,0,4,0,3,2,0,26,24.14,2,1,29,E
52677,0,5,0,0,0,0,0,0,0,3,1,0,9,50.00,1,0,10,E
52678,0,18,0,0,6,0,0,0,0,0,0,0,24,0.00,0,0,24,E
52679,0,3,0,0,4,0,0,1,0,0,1,0,9,33.33,3,0,12,E
52681,0,6,0,0,3,0,0,1,0,0,0,0,10,16.67,2,0,12,E
52682,0,10,0,0,3,0,0,8,0,4,3,0,28,25.00,0,0,28,E
52683,0,19,0,0,2,0,0,2,0,2,2,0,27,20.69,2,0,29,E
52684,0,13,0,0,6,0,0,4,0,2,3,0,28,20.69,1,0,29,E
52685,0,19,0,0,5,0,0,2,0,1,1,0,28,10.00,1,1,30,E
52687,0,21,0,0,2,0,0,1,0,1,2,0,27,16.67,2,1,30,E
52691,0,5,0,0,1,0,0,2,0,1,2,0,11,27.27,0,0,11,H
52694,0,2,0,0,2,0,0,3,0,0,1,0,8,11.11,0,1,9,H
52695,0,12,0,0,8,0,0,1,0,1,0,0,22,8.33,1,1,24,E
52696,0,1,0,0,5,0,0,2,0,0,1,0,9,11.11,0,0,9,H
52697,4,15,7,5,2,2,1,1,0,1,1,0,39,5.13,0,0,39,E
52699,0,3,0,0,2,0,0,2,0,1,1,0,9,22.22,0,0,9,H
52701,0,6,0,0,2,0,0,1,0,4,0,0,13,30.77,0,0,13,H
52703,0,8,0,0,0,0,0,1,0,0,0,0,9,0.00,0,0,9,E
52704,0,10,0,0,4,0,0,0,0,0,2,0,16,11.76,0,1,17,E
52708,0,7,0,0,7,0,0,7,0,4,2,0,27,31.25,4,1,32,E
52711,0,1,0,1,0,0,0,1,0,0,1,0,4,33.33,1,1,6,H
52712,1,14,0,0,10,0,0,6,0,1,2,0,34,11.43,1,0,35,E
52713,0,4,0,0,11,0,0,5,0,5,4,0,29,34.29,3,3,35,E
52716,0,26,0,0,5,0,0,1,0,0,0,0,32,2.86,1,2,35,E
52719,0,10,0,0,4,0,0,3,0,3,3,0,23,26.09,0,0,23,H
52720,0,26,0,0,9,0,0,1,0,0,0,0,36,0.00,0,0,36,E
52721,0,6,0,0,6,0,0,2,0,1,2,0,17,22.22,1,0,18,H
52722,0,19,0,0,7,0,0,4,0,0,0,1,31,6.06,1,1,33,E
52724,0,7,0,0,4,0,0,0,0,0,1,0,12,15.38,1,0,13,E
52729,0,7,0,0,3,0,0,4,0,0,1,0,15,6.67,0,0,15,E
52730,0,7,0,0,5,0,0,6,0,1,1,0,20,16.67,2,2,24,E
52738,0,3,0,0,2,0,0,5,0,0,4,0,14,37.50,2,0,16,H
52739,0,19,0,0,3,0,0,4,0,0,6,0,32,20.59,1,1,34,E
52740,0,21,0,0,6,0,0,5,0,1,1,0,34,5.88,0,0,34,E
52741,0,29,0,0,1,0,0,1,0,2,0,0,33,8.82,1,0,34,E
52742,0,15,0,0,7,0,0,3,0,0,6,0,31,28.57,4,0,35,E
52743,0,9,0,0,6,0,0,4,0,1,7,0,27,38.71,4,0,31,E
52744,0,29,0,0,3,0,0,2,0,0,1,0,35,2.86,0,0,35,E
52745,0,8,0,0,7,0,0,6,0,1,8,0,30,32.26,1,0,31,E
52746,0,15,0,0,4,0,0,1,0,2,2,0,24,16.67,0,0,24,E
52747,0,27,0,0,2,0,0,1,0,0,4,0,34,14.29,1,0,35,E
52748,0,6,0,0,13,0,0,4,0,1,5,0,29,32.35,5,0,34,E
52749,0,15,0,0,8,0,0,4,0,2,4,0,33,20.59,1,0,34,E
52750,0,15,0,0,8,0,0,2,0,2,6,0,33,26.47,1,0,34,E
52751,0,24,0,0,2,0,0,2,0,1,2,0,31,9.68,0,0,31,E
52752,0,22,0,0,6,1,0,4,0,0,1,0,34,2.94,0,0,34,E
52754,0,15,0,0,8,0,0,2,0,2,2,0,29,20.59,3,2,34,E
52755,0,18,0,0,4,0,0,1,0,0,1,1,25,19.35,4,2,31,E
52756,0,21,0,0,4,0,0,7,0,0,0,0,32,0.00,0,0,32,E
52758,0,17,0,0,9,0,0,5,0,0,3,0,34,8.82,0,0,34,E
52759,0,7,0,0,2,0,0,4,0,0,9,0,22,44.00,2,1,25,E
52760,0,11,0,0,5,0,0,0,0,0,2,0,18,26.09,4,1,23,E
52762,0,5,0,0,19,0,0,5,0,0,2,0,31,6.45,0,0,31,E
52763,0,25,0,0,2,0,0,1,0,0,2,0,30,8.82,1,3,34,E
52765,1,23,0,0,1,0,0,3,0,3,3,0,34,19.44,1,1,36,E
52766,0,30,0,0,2,0,0,0,0,1,1,0,34,8.57,1,0,35,E
52767,0,13,0,0,11,0,0,1,0,3,5,0,33,24.24,0,0,33,E
52768,0,5,0,0,4,0,0,8,0,2,5,0,24,32.26,3,4,31,E
52770,0,14,0,0,11,0,0,4,0,0,1,0,30,11.76,3,1,34,E
52771,0,13,0,0,15,0,0,4,0,0,0,0,32,0.00,0,0,32,E
52772,0,18,0,0,7,0,0,1,0,0,2,0,28,6.45,0,3,31,E
52773,0,22,0,0,1,0,0,3,0,1,2,0,29,12.90,1,1,31,E
52774,0,16,0,0,8,0,0,3,0,1,2,0,30,12.12,1,2,33,E
52775,0,12,0,0,9,0,0,5,0,0,4,0,30,21.21,3,0,33,E
52776,0,14,0,0,13,0,0,2,0,0,0,0,29,2.86,1,5,35,E
52777,0,11,0,0,3,0,0,0,0,1,2,1,18,30.00,2,0,20,E
52778,0,8,0,0,3,0,0,2,0,4,4,0,21,57.58,11,1,33,E
52779,0,14,0,0,12,0,0,1,0,0,2,0,29,14.71,3,2,34,E
52780,0,14,0,0,11,0,0,5,0,2,2,0,34,11.76,0,0,34,E
52781,0,1,0,0,5,0,0,4,0,3,6,0,19,58.82,11,4,34,E
52788,0,0,0,0,1,0,0,2,0,4,1,0,8,62.50,0,0,8,H
52791,0,11,0,0,11,0,0,5,0,3,2,0,32,17.65,1,1,34,E
52792,0,7,0,0,1,0,0,0,0,1,8,0,17,52.94,0,0,17,E
52794,0,1,0,0,2,0,0,3,0,0,3,0,9,30.00,0,1,10,H
52796,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,1,7,H
52799,0,15,0,0,2,0,0,3,0,0,1,0,21,4.76,0,0,21,H
