CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
14152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,33,33,T
14155,12,5,2,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,T
14156,23,0,0,0,0,0,0,0,0,0,0,0,23,0.00,0,0,23,T
14157,1,9,6,12,6,5,2,11,12,2,4,0,70,13.51,4,0,74,T
14158,19,8,0,0,1,0,0,0,0,1,0,0,29,3.45,0,0,29,T
14159,0,7,0,0,11,0,0,17,0,15,3,0,53,41.67,7,0,60,T
14160,6,6,0,3,1,1,0,1,0,0,0,0,18,0.00,0,0,18,T
14165,1,6,5,1,3,2,0,1,1,1,4,0,25,30.00,4,1,30,T
14166,3,7,8,4,4,1,3,3,0,0,2,0,35,10.53,2,1,38,T
14167,5,1,3,4,2,4,1,2,0,0,1,0,23,26.67,7,0,30,T
14170,23,4,6,2,5,3,3,2,0,1,3,0,52,20.00,8,0,60,T
14171,8,2,0,0,0,0,0,1,0,0,0,0,11,0.00,0,0,11,T
14172,1,3,8,10,27,2,1,4,3,0,1,0,60,1.67,0,0,60,F
14176,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,H
14177,1,3,1,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,T
14178,3,18,6,3,4,1,1,1,0,1,0,0,38,2.63,0,0,38,T
14179,7,13,1,8,5,0,0,0,0,0,0,0,34,0.00,0,2,36,H
14180,2,2,3,5,0,0,1,2,0,0,1,0,16,28.57,5,0,21,T
14181,0,5,2,3,1,0,0,0,0,0,0,0,11,8.33,1,0,12,T
14182,0,6,0,0,2,0,0,0,0,0,1,0,9,11.11,0,0,9,T
14184,2,1,1,0,3,1,0,0,0,0,0,0,8,33.33,4,0,12,H
14185,4,5,2,4,3,4,1,1,1,2,7,0,34,35.90,5,0,39,T
14186,9,30,11,16,32,15,6,18,8,15,17,0,177,28.37,27,4,208,E
14187,0,19,4,0,1,0,0,0,0,0,1,0,25,11.11,2,0,27,T
14188,3,0,2,3,6,9,2,1,0,0,0,0,26,10.34,3,0,29,T
14189,9,6,13,7,7,4,0,0,0,0,1,0,47,2.08,0,1,48,T
14190,1,5,4,1,2,0,0,0,0,0,0,0,13,0.00,0,0,13,T
14191,3,8,4,4,2,1,0,0,0,0,0,0,22,11.54,3,1,26,T
14193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
14194,2,6,3,3,1,3,1,3,1,1,1,0,25,23.33,5,0,30,H
14195,0,2,1,3,10,6,3,0,0,0,0,0,25,10.34,3,1,29,T
14196,1,6,7,1,1,0,0,0,0,0,0,0,16,5.56,1,1,18,T
14197,29,9,1,2,1,2,0,0,0,0,0,0,44,2.22,1,0,45,T
14198,4,7,3,2,4,3,0,3,1,0,2,0,29,10.00,1,0,30,E
14200,0,19,0,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,T
14201,0,94,0,0,12,0,0,4,0,1,1,0,112,10.57,11,0,123,E
14203,2,3,3,2,9,2,2,9,3,10,8,0,53,53.25,23,1,77,T
14204,12,6,3,3,3,5,3,6,2,0,3,0,46,8.51,1,0,47,T
14205,27,10,6,3,4,1,1,1,0,0,2,0,55,5.26,1,1,57,T
14206,0,3,0,1,3,0,1,3,0,0,0,0,11,0.00,0,0,11,T
14209,16,14,4,5,1,3,1,1,1,0,0,0,46,0.00,0,0,46,F
14210,1,4,4,0,2,4,0,2,1,1,2,0,21,16.00,1,3,25,H
14211,0,1,14,33,25,9,1,2,1,0,0,0,86,3.37,3,0,89,T
14212,15,1,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,E
14213,12,11,11,1,1,2,2,2,0,0,2,0,44,8.51,2,1,47,T
14214,2,8,4,1,2,3,2,1,0,0,0,0,23,7.69,2,1,26,T
14215,0,6,8,8,9,3,4,0,0,0,0,0,38,5.00,2,0,40,T
14216,0,3,1,0,5,3,0,1,0,0,0,0,13,20.00,4,3,20,T
14218,0,4,7,2,0,2,0,0,0,0,0,0,15,0.00,0,1,16,T
14219,0,7,1,1,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
14220,0,4,5,1,0,0,0,0,0,0,0,0,10,9.09,1,0,11,T
14221,0,7,1,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14222,0,13,6,2,1,1,0,0,0,0,2,0,25,8.00,0,0,25,T
14223,9,6,8,4,0,0,0,1,0,0,0,0,28,3.45,1,0,29,T
14226,0,4,0,2,0,0,1,0,0,0,1,0,8,21.74,4,11,23,H
14227,1,7,1,3,4,6,0,1,0,1,0,0,24,4.17,0,0,24,F
14228,4,0,3,2,6,5,0,1,2,1,1,0,25,8.00,0,0,25,T
14229,0,7,5,2,3,0,0,1,0,0,0,0,18,0.00,0,1,19,T
14230,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
14240,0,3,0,1,1,0,0,0,1,0,0,0,6,14.29,1,0,7,T
14244,0,2,8,7,4,3,0,0,0,0,0,0,24,0.00,0,0,24,T
14245,7,4,0,2,0,0,1,0,0,0,0,0,14,0.00,0,0,14,T
14248,0,8,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14250,19,8,1,3,2,1,0,1,2,1,4,0,42,20.83,5,1,48,E
14251,29,2,3,2,1,1,1,2,0,1,3,0,45,12.50,2,1,48,E
14252,2,19,0,14,5,0,2,1,0,0,1,0,44,12.00,5,1,50,F
14253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,49,49,T
14256,1,8,9,0,3,3,0,1,0,0,0,0,25,0.00,0,0,25,T
14257,7,12,2,1,1,0,1,2,0,0,0,0,26,0.00,0,0,26,H
14258,2,8,2,1,4,0,0,3,0,0,0,0,20,16.67,4,0,24,T
14259,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14260,0,11,10,3,0,0,0,0,0,0,1,0,25,4.00,0,0,25,T
14261,0,23,1,0,0,1,0,1,0,0,0,0,26,3.70,1,0,27,T
14262,2,7,4,11,4,1,0,1,1,0,0,0,31,0.00,0,0,31,T
14263,0,0,0,0,6,0,4,2,0,0,0,0,12,0.00,0,0,12,T
14264,0,9,1,0,2,0,0,0,0,0,0,0,12,14.29,2,0,14,T
14270,0,15,9,5,9,1,0,1,2,0,0,0,42,2.22,1,2,45,T
14271,0,6,4,3,10,1,1,1,2,2,2,0,32,20.00,3,0,35,T
14283,67,21,18,9,9,4,4,3,0,3,4,0,142,8.05,5,2,149,T
14285,10,2,1,0,0,0,0,0,0,0,0,0,13,6.25,1,2,16,T
14286,63,0,0,0,0,0,0,0,0,0,0,0,63,0.00,0,0,63,T
14289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
14290,0,5,3,4,2,0,0,1,0,0,1,0,16,6.25,0,0,16,T
14294,9,4,0,2,7,3,2,2,0,0,0,0,29,12.12,4,0,33,T
14296,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
14299,10,6,5,3,4,3,3,2,0,1,0,0,37,7.50,2,1,40,T
14300,3,3,8,3,4,1,3,7,0,2,0,0,34,12.82,3,2,39,T
14301,2,9,4,0,3,0,0,0,0,0,1,0,19,5.26,0,0,19,T
14307,2,3,4,3,5,1,2,4,1,1,2,0,28,21.21,4,1,33,T
14310,0,6,5,3,4,0,0,0,1,0,0,0,19,13.04,3,1,23,T
14316,1,2,0,1,0,2,3,2,1,0,1,0,13,14.29,1,0,14,T
14318,2,1,2,1,4,0,0,3,0,0,0,0,13,7.14,1,0,14,T
14319,4,5,5,5,6,3,4,3,0,1,1,0,37,25.00,10,1,48,T
14321,3,10,13,21,32,19,25,20,6,14,6,0,169,26.92,36,3,208,T
14325,0,12,0,0,6,0,0,7,0,1,0,0,26,10.71,2,0,28,H
14329,0,6,12,5,1,0,0,0,0,0,0,0,24,4.00,1,0,25,T
14330,4,7,4,2,4,1,1,0,0,1,1,0,25,8.00,0,0,25,T
14333,19,3,0,1,0,0,0,0,0,0,0,0,23,4.17,1,0,24,T
14335,6,6,3,5,6,1,0,1,0,0,0,0,28,12.50,4,0,32,T
14336,1,6,13,5,4,0,0,0,0,0,0,0,29,0.00,0,0,29,T
14337,4,12,1,1,2,0,0,0,0,0,0,0,20,0.00,0,1,21,T
14338,2,15,2,0,1,0,0,0,0,0,0,0,20,0.00,0,0,20,T
14356,2,19,1,0,0,0,0,0,0,0,1,0,23,8.00,1,1,25,T
14357,0,6,4,1,3,2,3,1,0,2,1,0,23,20.00,2,0,25,T
14365,2,6,1,0,2,0,0,0,0,0,0,0,11,0.00,0,3,14,T
14366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
14376,0,12,4,2,3,1,0,0,0,0,0,0,22,4.35,1,0,23,T
14377,0,14,0,0,5,0,0,0,0,0,0,0,19,0.00,0,0,19,T
14378,6,15,9,14,14,7,11,9,2,3,5,0,95,10.31,2,0,97,T
14379,1,9,6,5,1,1,0,0,0,0,1,0,24,8.00,1,0,25,T
14380,6,2,4,3,2,0,0,0,0,0,1,0,18,10.53,1,0,19,T
14383,5,8,8,5,1,0,0,0,1,0,5,0,33,28.21,6,0,39,T
14384,6,5,3,2,3,2,0,2,1,0,10,0,34,37.50,5,1,40,T
14385,14,4,2,1,3,0,2,3,1,0,3,0,33,20.51,5,1,39,T
14387,19,8,2,2,2,0,0,1,1,0,2,0,37,10.26,2,0,39,T
14388,12,8,6,1,2,2,2,1,0,0,4,0,38,12.82,1,0,39,T
14389,1,9,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
14390,1,6,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
14391,2,10,4,1,2,1,0,0,0,0,0,0,20,0.00,0,1,21,T
14392,18,3,2,1,5,3,0,2,0,0,3,0,37,10.26,1,1,39,T
14393,13,9,1,2,7,1,0,2,0,0,1,0,36,7.89,2,0,38,T
14394,17,4,3,4,6,0,1,2,0,0,1,0,38,5.13,1,0,39,T
14395,10,6,5,4,5,2,1,3,0,1,0,0,37,10.00,3,0,40,T
14396,6,1,1,0,1,0,2,4,0,0,1,0,16,16.67,2,0,18,T
14397,3,3,5,2,0,4,1,0,0,0,1,0,19,5.26,0,0,19,T
14398,13,8,3,1,4,1,2,0,0,0,0,0,32,3.03,1,0,33,T
14399,12,8,4,2,1,0,3,0,0,0,0,0,30,9.09,3,0,33,T
14400,10,3,8,1,3,1,1,0,0,0,0,0,27,18.18,6,0,33,T
14401,11,5,3,2,4,0,0,2,0,1,0,0,28,15.63,4,0,32,T
14402,18,2,1,2,5,1,0,0,0,0,1,0,30,12.12,3,0,33,T
14403,9,11,3,6,1,0,1,1,0,0,0,0,32,3.03,1,0,33,T
14405,9,8,3,3,2,0,1,0,0,0,1,0,27,18.18,5,1,33,T
14406,4,5,4,5,4,2,0,1,0,0,1,0,26,15.63,4,2,32,T
14407,5,6,5,1,3,1,1,2,0,0,2,0,26,24.24,6,1,33,T
14408,6,1,0,5,0,2,0,4,0,0,2,0,20,30.77,6,0,26,T
14409,12,4,2,0,0,1,0,6,0,1,2,0,28,18.75,3,1,32,T
14410,6,5,1,1,2,0,0,1,0,0,0,0,16,11.11,2,0,18,T
14411,1,7,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14412,1,6,1,0,5,0,1,0,0,0,0,0,14,17.65,3,0,17,T
14414,0,2,5,1,1,0,0,0,0,0,0,0,9,10.00,1,0,10,T
14415,0,7,1,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14416,0,2,1,0,2,1,1,1,0,1,2,0,11,27.27,0,0,11,T
14418,1,9,4,4,0,3,0,1,1,1,0,0,24,8.00,1,0,25,E
14419,0,3,4,4,4,0,1,1,0,0,0,0,17,5.00,1,2,20,T
14420,5,4,2,1,2,0,0,1,0,0,0,0,15,6.25,1,0,16,T
14421,3,10,5,5,4,3,1,1,0,2,1,0,35,22.73,7,2,44,E
14422,0,0,2,5,5,1,1,1,1,1,4,0,21,33.33,3,0,24,T
14423,14,8,3,2,7,3,3,0,0,2,3,0,45,10.42,0,3,48,T
14424,4,2,1,1,6,1,3,0,0,1,0,0,19,5.26,0,0,19,T
14425,0,1,3,3,8,6,2,1,0,0,1,0,25,14.29,3,0,28,T
14426,5,9,3,6,5,2,2,2,3,4,1,0,42,13.33,1,2,45,T
14427,5,20,23,13,16,4,2,5,1,0,2,0,91,11.00,9,0,100,E
14428,0,5,1,0,0,0,0,0,0,0,0,0,6,0.00,0,1,7,T
14429,4,4,0,0,0,0,0,0,0,0,0,0,8,27.27,3,0,11,T
14430,19,4,0,0,0,0,0,0,0,0,0,0,23,3.85,1,2,26,T
14431,2,5,0,0,2,0,1,0,0,0,0,0,10,0.00,0,0,10,T
14432,3,5,11,1,3,3,5,1,3,1,3,0,39,12.50,1,0,40,T
14433,7,5,2,9,5,1,1,3,0,0,4,0,37,17.50,3,0,40,T
14439,1,1,1,0,4,0,1,4,1,1,2,0,16,45.83,8,0,24,T
14441,1,0,1,0,6,0,3,4,1,2,3,0,21,30.43,2,0,23,T
14442,0,4,3,1,8,0,1,4,0,0,1,0,22,12.50,2,0,24,T
14443,0,3,1,1,1,1,3,5,0,2,3,0,20,37.50,4,0,24,T
14444,0,5,1,0,3,3,1,5,1,1,0,0,20,16.67,3,1,24,T
14445,0,2,1,0,5,1,1,5,0,1,1,0,17,33.33,6,1,24,T
14446,0,5,0,1,3,2,2,3,1,2,0,0,19,22.73,3,0,22,T
14448,0,3,1,0,7,4,0,3,3,0,0,0,21,8.70,2,0,23,T
14449,0,7,1,1,7,2,0,2,0,1,0,1,22,13.04,1,0,23,T
14450,0,0,1,1,3,1,0,6,0,1,4,0,17,45.45,5,0,22,T
14451,0,2,0,0,6,1,1,5,0,2,1,0,18,37.50,6,0,24,T
14456,0,5,0,2,5,2,4,3,1,0,1,0,23,8.33,1,0,24,T
14457,0,4,3,2,6,1,1,3,0,2,1,0,23,16.67,1,0,24,T
14458,0,2,0,1,1,0,1,6,2,3,2,0,18,45.83,6,0,24,T
14459,1,4,1,3,5,1,1,0,0,2,0,0,18,15.79,1,0,19,T
14460,0,2,0,0,5,1,1,5,1,2,1,0,18,25.00,2,0,20,T
14461,0,4,1,0,2,2,1,2,0,2,0,0,14,14.29,0,0,14,T
14462,0,1,1,1,3,1,0,0,0,1,0,0,8,12.50,0,0,8,T
14463,1,2,1,1,6,2,0,4,0,1,1,0,19,29.17,5,0,24,T
14464,0,3,4,1,2,2,1,4,1,2,3,0,23,25.00,1,0,24,T
14466,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,1,8,9,T
14468,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,2,11,13,T
14470,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,1,33,34,T
14472,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,2,40,42,T
14477,2,8,3,3,5,0,1,1,0,0,0,0,23,0.00,0,0,23,T
14478,5,11,10,8,6,3,4,5,0,1,2,0,55,11.86,4,0,59,T
14479,4,16,11,1,2,1,0,0,0,0,0,0,35,5.26,2,1,38,T
14481,0,15,7,9,6,0,0,0,0,0,0,0,37,2.63,1,0,38,H
14482,0,36,1,0,0,0,0,0,0,0,0,0,37,0.00,0,0,37,H
14483,6,18,11,12,4,6,2,5,1,0,4,0,69,10.81,4,1,74,T
14484,0,10,0,6,1,0,0,0,0,0,1,0,18,5.56,0,0,18,E
14485,1,13,0,1,2,0,0,0,0,0,1,0,18,5.56,0,0,18,E
14486,0,16,0,0,0,0,0,0,0,0,0,0,16,5.88,1,0,17,E
14487,14,2,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,E
14488,16,1,1,0,0,0,0,0,0,0,0,0,18,5.00,1,1,20,T
14489,0,15,1,0,2,1,0,1,0,0,0,0,20,0.00,0,0,20,T
14490,3,17,0,0,0,0,0,0,0,0,1,0,21,4.76,0,0,21,T
14491,4,8,11,12,3,5,0,0,0,0,0,0,43,6.52,3,0,46,T
14492,4,8,9,3,6,2,1,1,3,5,1,0,43,13.04,0,3,46,T
14493,1,6,6,11,5,2,7,2,0,0,4,0,44,9.09,0,0,44,T
14494,2,9,17,9,3,2,0,1,0,0,1,0,44,4.35,1,1,46,T
14495,0,11,4,5,8,1,3,2,1,0,3,0,38,21.28,7,2,47,E
14496,0,2,2,0,4,3,0,0,0,0,0,0,11,0.00,0,1,12,T
14497,1,3,6,4,1,0,0,0,0,0,0,0,15,0.00,0,0,15,T
14498,4,5,8,5,4,3,3,1,2,1,6,0,42,22.22,3,0,45,T
14499,2,6,10,9,6,4,1,1,2,1,1,0,43,8.89,2,0,45,T
14500,2,4,0,3,6,4,6,5,0,1,0,0,31,14.29,4,0,35,T
14501,1,20,18,15,10,6,3,6,2,2,4,0,87,17.35,11,0,98,E
14502,0,8,3,2,6,2,4,2,1,8,4,0,40,35.56,4,1,45,T
14503,13,9,5,1,7,2,0,1,1,2,2,0,43,13.33,2,0,45,T
14508,0,0,0,4,4,0,2,1,0,0,0,0,11,0.00,0,0,11,T
14510,0,1,5,4,3,0,0,1,0,1,0,0,15,6.67,0,0,15,T
14511,6,9,2,5,3,1,2,2,0,0,6,0,36,25.00,4,0,40,T
14513,6,2,4,2,3,4,2,4,0,3,3,0,33,30.00,6,1,40,T
14514,9,4,3,0,2,2,0,4,0,1,2,0,27,17.24,2,0,29,T
14515,7,7,1,3,1,1,2,3,0,0,3,0,28,18.18,3,2,33,T
14516,0,22,0,0,17,0,0,0,0,0,0,0,39,0.00,0,0,39,
14517,0,34,0,0,5,0,0,0,0,0,0,0,39,0.00,0,0,39,
14518,0,19,0,0,20,0,0,0,0,0,0,0,39,0.00,0,0,39,
14519,0,11,0,0,26,0,0,2,0,0,0,0,39,0.00,0,0,39,
14520,17,7,1,5,4,0,2,0,0,2,2,0,40,9.76,0,1,41,T
14521,16,5,5,3,2,0,0,0,0,0,0,0,31,11.43,4,0,35,T
14522,24,8,4,3,1,0,1,0,0,0,0,0,41,0.00,0,0,41,T
14523,10,43,20,10,11,3,4,3,0,4,5,0,113,12.61,6,0,119,T
14524,0,14,0,0,10,0,0,1,0,1,0,0,26,3.70,0,1,27,P
14529,3,6,9,3,1,1,0,2,0,1,0,0,26,6.90,1,2,29,T
14531,5,3,4,3,1,0,1,0,0,0,0,0,17,15.00,3,0,20,T
14532,0,7,0,0,3,0,0,1,0,0,0,0,11,26.67,4,0,15,T
14533,11,4,0,1,0,0,0,0,0,0,0,0,16,0.00,0,0,16,P
14534,7,4,2,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,P
14535,9,2,2,0,1,0,1,1,0,0,0,0,16,5.88,1,0,17,E
14536,3,2,0,0,0,0,0,0,0,0,0,0,5,28.57,2,0,7,E
14541,10,19,6,2,6,0,0,0,0,0,0,0,43,0.00,0,0,43,T
14542,2,3,4,5,7,5,5,5,3,2,0,0,41,13.33,4,0,45,T
14543,0,7,6,4,2,1,1,0,0,0,0,0,21,0.00,0,0,21,T
14544,0,0,0,2,3,2,0,2,2,0,0,0,11,0.00,0,0,11,T
14545,0,16,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
14546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
14547,0,21,0,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,T
14548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
14549,3,9,0,2,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
14550,0,21,0,0,0,0,0,0,0,0,0,0,21,4.55,1,0,22,T
14551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
14552,0,2,4,5,2,2,0,0,0,0,0,0,15,25.00,5,0,20,T
14553,0,14,0,0,1,0,0,1,0,0,2,0,18,15.00,1,1,20,T
14556,2,7,3,6,9,0,0,1,0,0,0,0,28,3.33,1,1,30,T
14557,0,21,3,4,1,1,0,0,0,0,0,0,30,0.00,0,0,30,T
14559,5,5,4,3,1,2,2,0,0,1,0,0,23,17.86,4,1,28,T
14561,0,11,0,0,1,0,0,0,0,0,0,0,12,0.00,0,0,12,T
14562,0,9,0,0,4,0,0,1,0,0,0,0,14,0.00,0,0,14,T
14573,1,0,1,3,1,0,2,0,0,0,0,0,8,20.00,2,0,10,T
14574,5,4,3,0,1,1,0,0,0,0,0,0,14,6.67,1,0,15,T
14576,0,11,0,0,0,0,1,0,0,0,0,0,12,0.00,0,0,12,T
14577,10,0,0,1,2,0,0,1,0,0,1,0,15,6.67,0,0,15,H
14578,0,5,2,1,0,0,0,0,0,0,0,0,8,7.14,1,5,14,T
14579,9,1,2,1,2,0,2,0,0,0,1,0,18,5.56,0,0,18,T
14580,0,15,0,0,7,0,0,0,0,0,0,0,22,0.00,0,0,22,T
14582,2,4,2,5,8,5,3,3,1,0,6,0,39,29.17,8,1,48,T
14584,5,4,16,5,2,0,0,0,0,0,0,0,32,0.00,0,0,32,T
14585,3,17,0,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
14586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,
14587,0,3,11,14,24,21,1,1,0,0,1,0,76,12.79,10,0,86,T
14588,10,11,1,1,4,1,0,2,0,0,2,0,32,25.00,8,0,40,T
14589,6,10,5,5,6,4,1,2,0,0,0,0,39,2.50,1,0,40,T
14590,6,10,1,4,5,1,3,3,0,2,3,0,38,17.50,2,0,40,T
14591,14,4,2,3,3,1,2,4,0,2,0,0,35,13.16,3,0,38,T
14592,7,8,1,2,0,1,0,0,0,2,2,0,23,24.00,2,0,25,T
14593,3,0,2,0,2,1,2,1,0,0,1,0,12,21.43,2,0,14,T
14594,0,2,2,7,4,0,0,2,0,0,1,0,18,10.53,1,0,19,T
14595,1,1,0,0,1,0,0,0,0,0,0,0,3,50.00,3,0,6,T
14604,0,17,0,0,2,0,0,1,0,0,0,0,20,9.09,2,0,22,T
14610,4,2,0,1,0,0,0,0,0,0,1,0,8,12.50,0,0,8,T
14611,3,3,5,1,1,1,2,1,0,0,1,0,18,14.29,2,1,21,T
14613,3,2,2,0,0,0,0,0,0,0,1,0,8,10.00,0,2,10,T
14614,2,3,4,3,14,2,4,2,2,0,1,0,37,25.00,11,0,48,T
14615,0,2,4,4,5,0,0,0,0,0,0,0,15,6.25,1,0,16,T
14617,2,3,2,2,4,2,1,0,1,0,0,0,17,0.00,0,0,17,T
14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
14621,3,6,1,3,1,0,0,0,0,1,0,0,15,6.67,0,0,15,T
14622,20,5,1,3,4,0,0,0,0,0,0,0,33,0.00,0,0,33,T
14623,0,1,5,1,1,3,3,2,2,0,1,0,19,18.18,3,0,22,H
14624,0,5,1,0,1,0,0,0,0,0,0,0,7,12.50,1,0,8,T
14627,1,8,2,1,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
14628,0,10,0,0,14,0,0,8,0,3,3,0,38,17.95,1,0,39,T
14629,0,35,3,1,4,1,2,0,0,0,1,0,47,2.13,0,0,47,T
14630,20,3,0,0,0,0,0,0,0,0,0,0,23,0.00,0,0,23,T
14631,6,5,6,1,2,3,0,0,1,0,0,0,24,4.00,1,0,25,T
14632,1,2,4,5,2,2,3,0,0,2,0,0,21,17.39,2,0,23,T
14633,1,1,1,4,5,0,1,1,0,0,0,0,14,17.65,3,0,17,T
14634,1,4,2,0,0,2,2,1,0,0,0,0,12,0.00,0,0,12,T
14635,2,2,3,4,2,5,2,1,2,2,2,0,27,20.69,2,0,29,T
14640,0,3,4,0,1,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14646,3,2,1,1,2,4,2,2,0,0,1,0,18,13.64,2,2,22,T
14660,6,2,4,0,3,1,1,0,1,0,0,0,18,5.00,1,1,20,T
14663,1,7,1,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
14664,0,11,0,0,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
14665,1,3,12,4,5,10,6,1,1,0,0,0,43,2.22,1,1,45,T
14666,4,15,2,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,H
14674,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
14691,4,11,6,1,4,1,0,0,0,0,0,0,27,6.90,2,0,29,T
14698,5,15,5,2,0,0,0,0,0,0,0,0,27,0.00,0,0,27,T
14699,16,18,1,0,0,0,0,0,0,0,0,0,35,0.00,0,0,35,T
14700,0,18,0,0,0,0,0,0,0,0,0,0,18,4.76,1,2,21,T
14701,7,0,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
14703,3,5,0,0,1,0,0,0,0,0,0,0,9,0.00,0,1,10,T
14705,4,8,1,2,6,0,2,1,1,3,1,0,29,21.88,3,0,32,T
14708,0,1,0,0,2,0,1,0,0,0,0,0,4,33.33,2,0,6,T
14710,2,22,0,1,0,0,1,0,0,0,0,0,26,0.00,0,0,26,E
14711,2,11,5,2,1,1,0,1,0,0,0,0,23,4.17,1,0,24,T
14712,1,9,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
14716,10,14,6,1,1,0,1,0,0,0,0,0,33,0.00,0,0,33,T
14718,5,23,4,10,8,0,0,0,0,0,0,0,50,5.66,3,0,53,T
14719,3,2,1,1,2,0,0,0,0,0,0,0,9,0.00,0,0,9,T
14721,0,2,0,1,1,1,0,0,0,0,1,0,6,28.57,1,0,7,T
14722,8,1,0,0,0,0,0,0,0,1,0,0,10,18.18,1,0,11,T
14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,21,21,T
14724,0,11,1,1,1,2,0,3,0,1,0,0,20,17.39,3,0,23,T
14725,6,4,14,8,7,3,1,1,0,0,0,0,44,6.38,3,0,47,T
14726,4,7,6,7,4,2,5,5,0,1,3,0,44,16.67,4,0,48,T
14727,3,1,2,1,10,0,4,3,0,0,0,0,24,4.00,1,0,25,T
14728,0,4,7,2,13,4,1,1,0,0,0,0,32,8.57,3,0,35,T
14730,2,8,7,5,3,3,0,1,0,1,1,0,31,14.29,3,1,35,T
14731,13,4,4,0,0,1,0,0,0,0,0,0,22,0.00,0,0,22,H
14733,0,8,12,12,15,11,4,10,8,12,18,0,110,30.77,6,1,117,H
14736,9,4,2,0,0,0,0,1,0,0,0,0,16,0.00,0,0,16,P
14737,2,6,2,3,3,0,0,1,0,0,2,0,19,26.92,5,2,26,E
14739,0,17,0,4,11,0,1,1,0,2,0,0,36,12.82,3,0,39,T
14740,3,12,0,1,1,0,0,0,0,0,1,0,18,5.56,0,0,18,E
14741,0,11,0,0,23,0,0,1,0,0,4,0,39,18.60,4,0,43,T
14742,0,13,0,0,30,0,0,2,0,0,1,0,46,6.25,2,0,48,T
14745,4,1,5,4,3,0,1,0,1,0,0,0,19,5.00,1,0,20,T
14746,3,3,3,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
14747,29,1,0,5,3,2,0,0,0,0,0,0,40,0.00,0,0,40,T
14749,0,19,0,0,10,0,0,2,0,0,0,0,31,3.13,1,0,32,T
14750,5,5,2,0,3,0,0,2,0,0,2,0,19,26.09,4,0,23,T
14753,0,13,0,17,9,0,2,3,0,0,0,0,44,0.00,0,0,44,T
14757,0,4,0,0,4,0,0,0,0,0,0,0,8,0.00,0,1,9,T
14762,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
14763,2,10,3,2,0,0,0,0,0,0,0,0,17,15.00,3,0,20,T
14764,0,0,1,1,6,1,1,3,0,1,2,0,16,40.91,6,0,22,T
14767,0,2,4,5,0,0,0,0,0,0,0,0,11,8.33,1,0,12,T
14768,9,11,5,7,6,2,2,3,1,1,0,0,47,4.17,1,0,48,T
