CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
82345,0,10,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
82348,6,4,0,1,1,0,0,0,0,0,0,0,12,0.00,0,1,13,T
82350,5,3,5,10,8,18,11,9,0,6,7,0,82,24.73,10,1,93,T
82351,4,5,6,3,9,7,0,0,1,0,0,0,35,0.00,0,0,35,T
82352,0,5,1,4,2,1,3,0,0,1,1,0,18,11.11,0,0,18,T
82354,3,7,7,3,7,6,1,3,6,1,6,0,50,17.31,2,0,52,T
82355,2,1,11,3,2,7,0,0,0,1,1,0,28,13.33,2,0,30,T
82356,1,4,2,0,1,0,1,3,2,1,7,0,22,48.15,5,0,27,T
82357,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50,1,39,40,T
82372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
82373,0,1,0,0,0,0,0,1,0,0,0,0,2,0.00,0,8,10,T
82374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
82376,0,2,7,3,2,0,0,1,0,1,1,0,17,11.76,0,0,17,T
82379,0,33,0,0,3,0,0,0,0,0,0,0,36,0.00,0,0,36,T
82381,0,25,0,0,11,0,0,0,0,0,0,0,36,0.00,0,0,36,T
82382,0,34,0,0,2,0,0,0,0,0,0,0,36,0.00,0,0,36,T
82383,0,15,0,0,20,0,0,1,0,0,0,0,36,0.00,0,0,36,T
82389,0,13,0,13,10,0,0,0,0,0,0,0,36,0.00,0,0,36,T
82390,1,4,2,1,1,1,1,1,0,5,1,0,18,33.33,0,0,18,T
82391,1,4,10,6,2,5,0,2,0,0,1,0,31,6.25,1,0,32,T
82392,0,5,6,5,0,2,0,2,0,0,3,0,23,16.67,1,0,24,T
82393,0,0,7,5,7,1,0,1,0,0,0,0,21,4.55,1,0,22,T
82394,1,2,3,2,3,1,0,0,0,0,0,0,12,0.00,0,0,12,T
82395,1,10,2,1,4,0,3,0,0,0,2,0,23,12.50,1,0,24,T
82396,0,1,2,2,1,5,0,4,0,2,1,0,18,21.05,1,0,19,T
82397,0,7,2,2,3,2,0,1,0,0,2,0,19,10.53,0,0,19,T
82398,5,5,8,2,0,1,1,1,0,0,0,0,23,4.17,1,0,24,E
82399,0,1,0,0,4,2,2,7,1,1,1,0,19,15.00,1,0,20,T
82401,0,2,2,5,8,2,1,5,3,5,6,0,39,36.36,5,0,44,T
82402,1,0,1,1,0,1,3,2,0,3,1,0,13,35.71,1,0,14,T
82403,0,2,4,1,11,5,4,5,0,2,1,0,35,8.57,0,0,35,T
82404,12,4,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
82405,0,14,0,0,13,0,0,3,0,1,2,0,33,9.09,0,0,33,T
82409,6,4,2,3,2,4,3,4,2,1,3,0,34,17.95,3,2,39,T
82410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,41,41,T
82411,3,4,14,5,4,9,6,1,3,0,3,0,52,10.91,3,0,55,T
82412,5,13,14,2,10,5,0,2,1,1,1,0,54,11.86,5,0,59,T
82414,0,2,2,3,13,3,0,9,3,1,3,0,39,12.50,1,0,40,T
82421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,T
82423,0,17,0,0,1,0,0,0,0,0,0,0,18,10.00,2,0,20,T
82424,1,0,2,0,1,0,0,0,0,0,0,0,4,0.00,0,2,6,T
82425,0,1,1,1,2,1,1,0,0,0,0,0,7,0.00,0,0,7,T
82429,1,6,3,2,6,3,4,0,0,2,1,1,29,21.21,3,1,33,T
82430,3,9,5,1,3,0,0,2,0,0,0,0,23,4.17,1,0,24,T
82433,2,4,6,3,2,9,0,1,0,1,0,0,28,22.86,7,0,35,T
82434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,T
82437,0,1,1,0,0,2,1,0,0,0,0,0,5,28.57,2,0,7,T
82438,0,3,8,2,0,1,0,0,0,0,0,0,14,6.67,1,0,15,T
82439,1,2,7,1,2,0,1,0,0,0,0,0,14,0.00,0,1,15,T
82441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
82442,0,14,0,0,11,0,0,0,0,0,0,0,25,0.00,0,0,25,T
82486,16,7,4,4,4,2,0,3,1,0,0,0,41,8.89,4,0,45,T
82487,0,1,2,3,0,3,2,4,2,0,3,0,20,26.09,3,0,23,T
82490,0,10,1,0,0,2,0,0,0,0,0,0,13,0.00,0,0,13,T
82492,2,13,0,7,14,0,9,5,0,4,4,0,58,15.25,1,0,59,T
82494,1,6,7,3,2,0,2,1,1,0,2,0,25,13.79,2,2,29,T
82511,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,1,43,44,T
82512,7,5,4,0,3,0,0,1,0,0,0,0,20,0.00,0,0,20,T
82513,0,0,3,0,7,8,0,0,0,0,0,0,18,0.00,0,0,18,T
82514,1,5,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
82516,4,4,2,1,8,2,1,3,0,1,3,0,29,24.24,4,0,33,T
82517,6,4,6,5,9,10,2,2,0,0,0,0,44,0.00,0,1,45,T
82519,12,9,1,2,1,1,2,2,2,2,1,0,35,8.57,0,0,35,H
82520,0,3,0,0,3,0,0,0,0,0,0,0,6,0.00,0,0,6,T
82521,15,20,7,3,3,1,0,2,1,0,4,0,56,10.34,2,0,58,T
82534,6,9,5,2,2,0,1,1,1,0,0,0,27,6.90,2,0,29,T
82536,0,0,0,0,1,2,2,4,1,1,11,0,22,65.52,7,0,29,H
82538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
82559,1,1,3,9,3,2,0,1,0,2,0,0,22,25.81,6,3,31,T
82560,0,3,3,5,11,9,1,1,0,0,1,0,34,19.51,7,0,41,T
82561,2,17,0,2,1,0,0,0,0,0,0,0,22,0.00,0,3,25,T
82566,1,2,0,0,2,0,1,1,0,1,0,0,8,20.00,1,1,10,T
82567,1,2,6,5,5,4,0,1,1,1,1,0,27,10.71,1,0,28,T
82568,3,3,5,2,5,2,0,4,0,3,0,0,27,17.24,2,0,29,T
82570,0,0,6,7,3,1,1,1,0,0,0,0,19,0.00,0,0,19,T
82571,4,10,1,0,0,0,0,0,0,0,1,0,16,16.67,2,0,18,T
82572,0,4,4,3,3,4,3,2,0,0,0,0,23,0.00,0,0,23,T
82573,13,6,4,0,1,0,0,0,0,0,0,0,24,0.00,0,0,24,T
82574,1,8,3,6,8,1,1,1,0,0,1,0,30,3.33,0,0,30,T
82575,0,2,5,3,1,2,1,2,0,0,0,0,16,10.53,2,1,19,T
82576,1,4,4,1,3,0,1,1,0,0,0,0,15,16.67,3,0,18,T
82577,1,3,0,1,3,3,2,4,1,3,2,0,23,21.74,0,0,23,T
82578,0,2,1,2,1,0,2,4,2,0,1,0,15,12.50,1,0,16,T
82579,6,8,8,3,6,6,0,2,1,2,4,0,46,12.50,0,2,48,T
82580,7,5,2,5,1,3,2,0,0,0,0,0,25,7.41,2,0,27,T
82591,0,2,3,3,4,2,1,2,0,1,1,0,19,10.00,0,1,20,T
82592,9,4,0,5,1,0,0,0,0,1,1,0,21,9.52,0,0,21,T
82593,11,10,13,11,16,5,6,11,6,6,1,0,96,8.25,1,0,97,T
82594,0,0,3,1,5,4,1,1,0,5,0,0,20,37.50,4,0,24,T
82595,0,5,7,9,3,0,0,0,0,0,0,0,24,0.00,0,1,25,T
82596,2,8,3,3,13,3,1,10,3,1,3,0,50,9.80,1,0,51,T
82597,2,10,1,1,12,1,1,6,3,2,4,0,43,15.91,1,0,44,T
82598,0,1,0,3,1,3,1,1,0,1,0,0,11,9.09,0,0,11,T
82600,0,3,2,1,4,0,0,2,0,0,0,0,12,0.00,0,0,12,T
82605,15,7,1,0,0,1,0,0,0,0,0,0,24,7.69,2,0,26,T
82606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
82607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,
82609,16,27,12,21,50,38,58,32,26,21,19,0,320,14.85,9,1,330,T
82610,0,6,4,7,4,1,1,1,0,1,0,0,25,7.41,1,1,27,T
82613,0,23,0,0,0,0,0,0,0,0,0,0,23,0.00,0,0,23,
82614,0,28,0,0,2,0,0,0,0,1,0,0,31,3.23,0,0,31,F
82615,1,2,2,1,7,2,2,7,7,11,6,0,48,46.55,10,0,58,T
82616,9,10,3,1,9,3,3,8,0,1,1,0,48,6.12,1,0,49,T
82619,6,10,1,0,0,1,0,0,0,0,0,0,18,10.00,2,0,20,T
82620,0,15,7,1,0,0,0,0,0,0,1,0,24,8.00,1,0,25,T
82626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
82632,5,3,2,0,6,2,1,3,1,0,2,0,25,17.86,3,0,28,T
82633,2,2,16,12,11,5,3,0,1,0,0,0,52,1.82,1,2,55,T
82634,0,15,13,10,5,3,0,1,0,0,5,0,52,12.96,2,0,54,T
82635,0,2,0,10,12,6,2,8,1,2,1,0,44,10.42,2,2,48,T
82636,1,10,0,2,2,2,1,0,0,2,0,0,20,13.64,1,1,22,T
82638,11,9,0,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
82639,7,2,2,0,0,1,0,1,0,1,4,0,18,31.58,1,0,19,T
82641,1,3,0,0,3,0,0,4,0,0,0,0,11,8.33,1,0,12,T
82645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,16,16,T
82646,0,1,0,2,5,1,0,6,0,1,4,0,20,40.00,5,0,25,T
82647,1,4,14,0,3,0,0,1,0,1,0,0,24,8.00,1,0,25,T
82648,0,4,9,4,3,3,1,1,0,0,0,0,25,0.00,0,0,25,T
82649,6,12,0,0,2,0,0,0,0,0,0,0,20,4.76,1,0,21,T
82650,0,0,10,10,3,0,0,0,0,0,0,0,23,4.17,1,0,24,T
82651,4,1,3,0,0,5,1,1,0,1,0,0,16,6.25,0,0,16,T
82652,0,2,1,3,4,1,2,2,0,1,0,0,16,6.25,0,0,16,T
82653,5,0,2,1,1,1,1,1,1,3,0,0,16,18.75,0,0,16,T
82654,0,3,7,8,5,1,0,0,0,0,0,0,24,4.00,1,0,25,T
82655,0,3,0,0,1,0,1,2,0,3,2,0,12,53.33,3,0,15,T
82656,0,1,0,1,1,2,2,0,0,2,3,0,12,50.00,2,0,14,T
82658,1,3,6,2,4,14,1,7,0,2,2,0,42,13.33,2,1,45,T
82659,0,1,5,7,3,6,1,1,0,0,0,0,24,0.00,0,0,24,T
82660,1,5,11,1,4,10,0,6,0,1,3,0,42,11.63,1,0,43,T
82661,2,5,4,5,5,7,1,0,2,2,2,0,35,16.22,2,0,37,T
82662,0,4,6,1,5,3,0,2,1,0,2,0,24,11.54,1,1,26,T
82664,3,4,0,2,2,0,0,0,0,1,2,0,14,21.43,0,0,14,T
82666,2,7,3,5,3,1,0,1,0,0,1,0,23,4.35,0,0,23,T
82667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
82668,0,1,1,2,7,1,5,2,0,0,3,0,22,20.83,2,0,24,T
82669,0,2,1,2,0,1,0,0,0,0,0,0,6,0.00,0,0,6,T
82670,2,2,2,0,3,0,0,1,1,2,3,0,16,35.29,1,0,17,T
82671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
82672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
82673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
82675,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,3,11,14,T
82676,1,5,4,3,9,10,5,6,1,2,1,0,47,8.33,1,0,48,T
82677,5,4,0,4,12,3,1,19,0,3,0,0,51,5.66,0,2,53,T
82678,5,3,7,4,1,1,0,0,0,0,0,0,21,8.70,2,0,23,T
82679,8,4,5,4,19,1,4,4,7,0,5,0,61,15.15,5,0,66,T
82680,1,1,7,2,2,2,2,3,0,0,0,0,20,9.09,2,0,22,T
82683,3,1,1,0,0,0,0,0,0,0,0,1,6,16.67,0,0,6,T
82685,0,2,12,7,10,8,1,2,0,0,2,0,44,12.50,4,0,48,T
82686,1,6,3,10,13,9,2,1,0,0,2,0,47,8.16,2,0,49,T
82687,1,3,2,5,4,6,6,6,3,4,3,0,43,15.91,0,1,44,T
82688,0,4,3,3,6,3,2,4,2,1,6,0,34,25.00,2,0,36,T
82689,1,8,9,0,4,0,0,0,0,0,0,0,22,4.35,1,0,23,T
82690,10,9,8,2,5,0,1,0,0,0,1,0,36,2.70,0,1,37,T
82691,1,4,8,8,5,1,0,0,0,0,2,0,29,10.00,1,0,30,T
82692,2,5,3,6,7,1,1,2,0,1,1,0,29,6.90,0,0,29,T
82693,3,12,3,2,10,4,1,4,3,2,2,0,46,16.00,4,0,50,T
82695,0,0,4,3,0,0,0,0,0,0,0,0,7,0.00,0,3,10,T
82696,3,11,7,4,5,4,0,0,0,0,0,0,34,2.78,1,1,36,T
82697,9,13,0,0,0,0,0,1,0,0,0,0,23,11.11,3,1,27,T
82698,0,1,3,3,4,1,0,0,0,3,2,0,17,40.00,3,0,20,T
82700,1,3,7,6,7,2,3,1,2,0,0,0,32,0.00,0,0,32,T
82701,0,14,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
82703,2,4,0,3,6,0,3,4,0,7,5,0,34,37.14,1,0,35,T
82706,0,8,1,2,1,3,1,2,0,0,2,0,20,10.00,0,0,20,T
82707,0,3,2,2,3,5,4,3,0,0,0,0,22,19.35,6,3,31,T
82711,0,12,0,0,0,0,0,0,0,0,1,0,13,7.69,0,0,13,T
82714,0,2,6,7,7,6,2,4,0,1,0,0,35,2.86,0,0,35,T
82715,5,8,7,7,7,1,3,2,0,1,3,0,44,12.77,2,1,47,T
82716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,
82717,0,9,0,0,2,0,0,0,0,0,0,0,11,0.00,0,0,11,
82718,0,9,0,0,3,0,0,0,0,0,0,0,12,0.00,0,0,12,
82725,13,12,6,7,9,6,2,6,0,2,0,0,63,3.17,0,0,63,T
82726,8,11,8,9,7,5,1,1,2,0,3,0,55,7.02,1,1,57,T
82727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,T
82728,2,7,0,3,0,0,1,2,0,0,0,0,15,11.11,2,1,18,T
82729,11,0,9,0,0,0,0,1,0,0,0,0,21,0.00,0,0,21,T
82731,0,2,4,1,0,0,2,0,0,0,0,0,9,0.00,0,0,9,T
82732,13,4,2,2,0,0,0,1,0,0,4,0,26,15.38,0,0,26,T
82733,2,6,8,4,5,2,1,1,0,0,1,0,30,14.29,4,1,35,T
82734,0,8,0,0,0,0,0,0,0,1,0,0,9,27.27,2,0,11,T
82735,0,2,2,5,12,2,1,1,1,1,1,0,28,7.14,0,0,28,T
82736,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
82738,0,5,1,3,3,3,1,2,1,1,2,0,22,17.39,1,0,23,T
82743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
82744,0,24,0,2,7,0,0,1,0,0,0,0,34,2.70,1,2,37,T
82745,4,11,10,5,4,2,0,0,0,0,0,0,36,2.70,1,0,37,T
82747,7,15,6,2,2,2,1,1,0,0,0,0,36,0.00,0,0,36,T
82748,0,12,0,7,16,1,0,0,0,0,0,0,36,0.00,0,0,36,T
82758,4,6,7,3,4,4,4,3,0,1,0,0,36,2.78,0,0,36,T
82759,8,6,3,2,3,0,1,3,0,1,2,0,29,28.95,8,1,38,T
82767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,
82768,0,0,1,0,2,1,3,1,0,0,0,0,8,0.00,0,0,8,T
82771,2,8,10,5,4,3,1,0,0,0,0,0,33,0.00,0,0,33,T
82772,2,10,8,5,3,3,2,0,0,0,0,0,33,0.00,0,0,33,T
82774,1,3,3,1,4,4,2,5,2,0,6,0,31,24.24,2,0,33,T
82776,5,2,2,1,2,2,0,2,0,2,5,0,23,33.33,1,0,24,T
82778,0,2,1,1,2,0,0,0,1,0,3,0,10,33.33,1,1,12,T
82779,2,6,3,4,7,3,2,0,0,0,1,0,28,6.67,1,1,30,T
82780,2,3,2,3,3,2,3,1,0,2,3,0,24,25.93,2,1,27,T
82782,1,3,2,2,1,2,3,3,0,0,3,0,20,22.73,2,0,22,T
82802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,
82804,15,0,0,0,1,0,0,1,0,0,0,0,17,0.00,0,0,17,T
82805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
82807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
82809,0,9,2,4,3,1,1,0,0,1,0,0,21,4.76,0,0,21,T
82810,3,15,0,0,4,0,0,1,0,0,0,0,23,4.00,1,1,25,T
82811,0,2,5,4,8,1,1,0,0,0,1,0,22,8.70,1,0,23,T
82812,0,0,2,2,5,3,2,1,0,1,2,0,18,16.67,0,0,18,T
82813,2,6,2,1,3,5,1,2,0,0,2,0,24,8.33,0,0,24,T
82814,1,5,11,4,10,3,0,3,0,1,1,0,39,9.09,2,3,44,T
82816,0,0,4,0,11,5,2,3,0,0,0,0,25,10.34,3,1,29,T
82817,0,2,0,5,6,1,3,1,0,0,0,0,18,10.00,2,0,20,T
82818,0,2,2,2,4,0,1,1,0,0,0,0,12,0.00,0,1,13,T
82820,10,13,8,10,10,1,3,5,4,3,4,0,71,13.33,3,1,75,T
82821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
82823,8,9,14,6,12,8,4,6,0,5,2,0,74,10.67,1,0,75,T
82825,7,4,3,8,12,2,7,6,2,1,5,0,57,16.13,4,1,62,T
82837,5,7,2,2,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
82838,2,4,4,3,6,1,0,0,0,0,0,0,20,0.00,0,0,20,T
82844,9,3,2,3,3,0,0,0,1,0,2,0,23,12.50,1,0,24,T
82845,3,8,2,2,0,1,0,0,0,0,1,0,17,10.53,1,1,19,T
82846,2,14,4,6,4,0,0,2,0,1,4,0,37,20.00,3,0,40,T
82847,0,8,0,0,1,0,0,0,0,0,0,0,9,10.00,1,0,10,T
82848,0,11,1,0,0,0,0,1,0,0,0,0,13,13.33,2,0,15,T
82849,1,2,2,2,3,4,6,7,6,7,4,0,44,31.25,4,0,48,T
82850,0,0,1,0,8,1,9,1,4,1,1,0,26,14.29,2,0,28,T
82852,4,16,3,5,28,13,6,12,0,5,0,0,92,12.12,7,0,99,T
82853,25,12,3,1,3,2,3,1,0,0,0,0,50,0.00,0,0,50,T
82854,5,7,6,3,9,6,0,6,1,0,1,0,44,10.42,4,0,48,T
82855,1,7,2,0,6,0,0,3,2,2,4,0,27,27.59,2,0,29,T
82856,5,9,4,0,12,1,1,10,2,1,3,0,48,12.00,2,0,50,T
82857,0,2,0,0,2,0,3,3,0,0,1,0,11,9.09,0,0,11,T
82860,2,4,11,5,12,5,1,0,2,0,0,0,42,4.35,2,2,46,T
82861,2,6,4,4,7,4,4,8,0,6,2,0,47,18.75,1,0,48,T
82862,1,5,2,3,3,6,0,1,0,4,3,0,28,27.59,1,0,29,T
82863,0,4,6,6,8,8,3,5,1,4,1,0,46,14.58,2,0,48,T
82866,4,4,4,4,0,0,0,0,0,0,0,0,16,5.88,1,0,17,T
82868,1,2,0,6,9,2,3,0,0,1,0,0,24,8.00,1,0,25,T
82869,1,16,2,0,0,0,0,0,0,0,0,0,19,0.00,0,0,19,T
82871,1,6,2,1,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
82872,6,5,1,3,5,0,2,0,0,2,1,0,25,17.86,2,1,28,T
82873,0,0,4,7,15,7,3,1,1,0,0,0,38,0.00,0,1,39,T
82875,2,0,1,1,0,4,1,1,0,1,1,0,12,16.67,0,0,12,T
82876,0,1,0,5,1,1,2,2,0,0,1,0,13,7.69,0,0,13,T
82877,1,1,3,8,9,10,1,3,0,1,3,0,40,19.57,5,1,46,T
82878,0,2,1,5,13,2,2,0,0,0,0,0,25,0.00,0,1,26,T
82879,0,2,2,5,3,4,0,0,0,0,0,0,16,0.00,0,0,16,T
82880,0,0,6,10,8,5,3,3,1,0,0,0,36,7.69,3,0,39,T
82882,4,3,3,2,2,2,3,3,1,1,0,0,24,4.17,0,0,24,T
82883,0,2,3,3,4,2,1,3,2,1,0,0,21,8.33,1,2,24,T
82884,1,2,2,0,2,1,0,1,0,1,0,0,10,25.00,2,0,12,T
82885,2,12,10,1,6,4,1,5,1,1,0,0,43,6.38,2,2,47,T
82886,3,7,9,3,3,2,5,1,3,5,2,0,43,20.00,2,0,45,T
82887,8,4,3,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
82888,0,5,0,0,13,0,0,5,0,0,1,0,24,11.54,2,0,26,T
82893,10,14,2,2,1,0,0,1,0,0,0,0,30,3.23,1,0,31,T
82895,0,8,0,0,3,0,0,1,0,1,0,0,13,7.14,0,1,14,E
82897,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50,1,7,8,T
82980,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
83240,0,3,2,2,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
83300,0,6,2,1,5,6,4,1,2,2,8,0,37,30.95,3,2,42,T
83301,12,18,12,7,7,3,1,3,1,0,3,0,67,7.04,2,2,71,T
83302,0,9,5,9,10,6,3,0,0,1,1,0,44,4.55,0,0,44,T
83304,0,8,5,8,9,8,5,0,0,0,1,0,44,2.22,0,1,45,T
83305,0,1,2,2,5,2,10,6,5,4,2,0,39,25.00,5,0,44,T
83306,0,3,3,0,3,2,2,6,2,2,0,0,23,8.33,0,1,24,T
83307,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,1,15,16,T
83308,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,2,15,17,T
83309,3,10,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
83311,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,E
83313,0,6,0,0,3,0,0,0,0,0,1,0,10,9.09,0,1,11,E
83315,5,5,3,7,2,3,5,4,0,3,3,0,40,20.93,3,0,43,T
83316,10,7,1,2,3,3,1,4,0,2,5,0,38,25.58,4,1,43,T
83318,2,4,2,2,5,4,5,6,0,2,6,0,38,23.08,1,0,39,T
83319,0,2,10,2,6,5,2,4,1,2,2,0,36,13.51,1,0,37,T
83320,0,0,2,0,10,2,7,1,0,0,0,0,22,0.00,0,0,22,T
83321,0,1,3,1,2,5,2,1,1,1,1,0,18,27.27,4,0,22,T
83322,0,3,1,1,1,1,2,5,0,2,1,0,17,26.32,2,0,19,T
83323,0,1,5,4,5,3,0,0,0,0,2,0,20,14.29,1,0,21,T
83324,2,1,3,1,1,0,0,1,0,2,0,0,11,25.00,1,0,12,T
83332,0,5,0,0,0,0,0,0,0,0,1,0,6,16.67,0,0,6,T
83340,3,5,1,0,2,0,0,0,0,0,0,0,11,0.00,0,0,11,T
83341,0,2,5,5,9,2,1,1,1,0,2,0,28,13.33,2,0,30,T
83342,1,3,1,2,3,0,2,3,4,0,0,0,19,12.50,3,2,24,T
83343,6,11,0,2,6,0,7,0,0,1,1,0,34,8.57,1,0,35,T
83344,4,3,1,5,0,2,2,1,0,0,4,0,22,21.74,1,0,23,T
83346,8,7,2,4,1,0,3,1,2,2,0,0,30,15.15,3,0,33,T
83347,0,2,4,6,9,4,1,2,0,0,0,0,28,9.38,3,1,32,T
83348,0,1,4,2,4,6,1,2,0,1,0,0,21,9.09,1,0,22,T
83349,0,2,3,1,3,2,2,2,1,0,1,0,17,11.11,1,0,18,T
83350,0,3,5,0,0,1,0,0,0,0,0,0,9,0.00,0,0,9,
83351,0,2,8,3,7,4,2,0,1,0,0,0,27,10.00,3,0,30,E
83352,1,3,1,1,9,5,1,2,0,0,2,0,25,7.69,0,1,26,T
83353,2,4,4,1,0,0,0,0,0,0,0,0,11,0.00,0,0,11,T
83354,0,15,4,2,6,1,0,2,0,0,0,0,30,3.23,1,0,31,T
83355,3,10,2,3,9,0,3,7,0,0,0,0,37,10.64,5,5,47,T
83356,1,9,5,7,2,0,0,0,0,0,0,0,24,0.00,0,0,24,T
83357,4,8,9,1,0,0,0,0,0,0,1,0,23,4.35,0,0,23,T
83358,0,4,14,10,1,0,0,0,0,0,0,0,29,0.00,0,0,29,
83359,2,6,4,5,6,3,2,0,0,0,0,0,28,0.00,0,1,29,
83361,0,6,5,6,1,0,0,3,0,1,1,0,23,12.00,1,1,25,T
83362,0,2,2,2,3,9,5,0,0,1,1,0,25,8.00,0,0,25,T
83364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,T
83365,0,4,6,4,4,5,0,0,0,0,1,0,24,4.17,0,0,24,T
83366,0,20,0,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
83367,0,2,0,1,2,1,0,5,0,2,4,0,17,42.86,3,1,21,T
83371,0,0,1,1,4,0,0,0,0,0,0,0,6,12.50,1,1,8,T
83373,0,156,0,0,57,0,0,12,0,2,5,0,232,8.91,15,0,247,E
83374,0,130,0,0,67,0,0,17,0,8,8,0,230,11.74,13,4,247,E
83375,0,108,0,0,86,0,0,14,0,6,10,0,224,16.13,24,0,248,E
83377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
83379,1,2,5,3,8,2,3,0,0,0,1,0,25,7.69,1,0,26,T
83384,1,4,5,5,9,3,6,5,4,1,1,0,44,4.55,0,0,44,T
83388,0,5,0,0,13,0,0,1,0,2,0,0,21,13.04,1,1,23,E
83393,4,5,6,10,15,12,3,3,2,2,2,0,64,7.58,1,1,66,T
83394,1,5,4,0,2,0,0,0,0,0,0,1,13,7.69,0,0,13,T
83396,0,4,1,1,2,1,1,5,0,1,2,0,18,16.67,0,0,18,T
83397,2,8,3,2,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
83398,3,15,0,0,7,0,0,0,0,0,0,0,25,0.00,0,1,26,E
83399,0,21,0,0,9,0,0,4,0,0,0,0,34,2.86,1,0,35,E
83402,0,4,0,1,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
83405,0,2,5,7,6,2,0,3,1,2,5,0,33,25.00,2,1,36,T
83417,5,3,1,0,2,2,2,0,0,2,5,0,22,34.78,1,0,23,T
83427,0,6,1,2,0,0,0,0,0,0,0,0,9,10.00,1,0,10,T
83429,0,15,0,0,7,0,0,3,0,0,0,0,25,0.00,0,0,25,E
83435,3,5,3,3,6,6,4,1,0,2,1,0,34,11.43,1,0,35,T
83436,4,6,3,3,1,1,0,0,0,0,0,0,18,5.26,1,0,19,T
83451,0,4,0,0,2,0,0,0,0,0,0,0,6,12.50,1,1,8,T
83453,5,8,3,3,4,5,0,1,0,1,2,0,32,11.76,1,1,34,T
83458,4,18,2,1,6,1,1,2,0,0,0,0,35,2.78,1,0,36,T
83460,0,7,6,13,7,5,2,2,1,0,0,0,43,2.27,1,0,44,T
83462,0,1,5,2,7,5,1,0,1,2,2,0,26,15.38,0,0,26,T
83463,0,4,8,0,2,0,0,0,0,0,0,0,14,0.00,0,1,15,T
83464,2,13,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
83465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,T
83466,2,8,4,1,1,0,0,0,0,0,0,0,16,10.00,2,2,20,T
83468,0,3,1,0,3,0,1,3,1,2,2,0,16,27.78,1,1,18,T
83469,1,7,3,6,5,2,1,0,0,0,0,0,25,0.00,0,0,25,T
83470,3,7,5,4,8,3,3,3,0,3,2,0,41,14.29,1,0,42,T
83471,1,4,3,1,3,1,1,2,2,1,0,0,19,20.83,4,1,24,T
