CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
51877,12,0,0,0,1,0,0,0,0,0,0,0,13,0.00,0,0,13,E
51878,0,1,2,1,2,0,2,3,0,0,0,0,11,8.33,1,0,12,E
51883,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,E
51886,8,10,1,5,2,0,0,0,0,0,0,0,26,0.00,0,0,26,E
51889,6,1,4,1,0,3,2,1,2,0,3,0,23,16.67,1,0,24,E
51892,0,22,0,0,3,0,0,0,0,0,3,0,28,13.79,1,0,29,E
51894,9,3,2,4,3,5,4,5,0,2,4,0,41,25.49,7,3,51,E
51898,4,11,4,1,1,0,0,0,0,0,0,0,21,0.00,0,0,21,E
51906,8,10,2,1,2,0,1,0,0,0,1,0,25,4.00,0,0,25,E
51907,21,12,1,2,0,0,0,1,0,0,2,0,39,7.14,1,2,42,E
51912,8,8,8,2,1,0,0,0,0,0,0,0,27,3.57,1,0,28,E
51913,0,6,30,16,5,0,0,0,0,0,1,0,58,1.72,0,0,58,E
51914,0,13,6,5,3,2,0,1,1,0,0,0,31,0.00,0,0,31,E
51926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,E
51927,0,4,0,0,12,0,0,1,0,1,3,0,21,26.09,2,0,23,E
51928,5,14,11,5,3,2,0,0,0,0,1,0,41,2.44,0,0,41,E
51938,0,35,0,0,2,0,0,0,0,0,0,0,37,0.00,0,0,37,E
51939,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
51940,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51941,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51942,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51943,0,4,0,0,1,0,0,1,0,0,0,0,6,0.00,0,0,6,E
51944,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51945,0,5,0,0,0,0,0,0,0,0,0,0,5,0.00,0,4,9,E
51946,0,9,0,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,E
51947,0,3,0,0,3,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51948,0,3,0,0,3,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51949,0,5,0,0,1,0,0,0,0,0,0,0,6,0.00,0,0,6,E
51950,0,2,4,0,2,0,0,2,0,0,1,0,11,26.67,3,1,15,E
51953,2,5,0,3,1,5,0,0,0,0,1,1,18,15.79,1,0,19,E
51955,0,3,3,3,3,2,2,6,0,1,1,0,24,12.00,1,0,25,E
51960,5,22,11,7,2,2,0,0,0,0,0,0,49,10.00,6,5,60,E
51961,0,42,0,0,2,0,0,0,0,0,0,0,44,0.00,0,0,44,E
51962,0,42,0,0,2,0,0,0,0,0,0,0,44,0.00,0,0,44,E
51965,2,6,4,3,0,0,0,0,0,1,1,0,17,16.67,1,0,18,E
51966,0,5,3,2,2,2,2,2,2,2,7,0,29,44.44,7,0,36,E
51971,10,0,0,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,E
51976,7,4,1,1,0,0,1,0,0,0,0,0,14,0.00,0,0,14,E
51979,1,7,13,6,3,2,1,0,2,0,2,0,37,7.89,1,0,38,E
51980,0,4,0,1,4,0,2,3,0,0,2,0,16,30.00,4,0,20,E
51981,10,3,0,4,2,0,0,0,2,1,1,0,23,8.70,0,0,23,E
51982,5,3,0,2,0,0,1,1,0,2,10,0,24,50.00,0,0,24,E
51983,4,1,0,4,2,0,1,3,0,0,9,0,24,37.50,0,0,24,E
51984,4,6,7,7,2,5,0,2,1,0,0,0,34,0.00,0,2,36,E
51991,0,8,0,0,3,0,0,0,0,0,0,0,11,8.33,1,0,12,E
51992,4,9,4,1,0,0,0,0,0,0,0,0,18,0.00,0,0,18,E
51993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,E
51997,0,6,0,0,1,0,0,1,0,0,0,0,8,0.00,0,0,8,E
52004,0,16,0,0,1,0,0,0,0,0,0,0,17,0.00,0,1,18,E
52011,44,48,21,18,25,6,4,4,2,1,5,0,178,7.49,8,1,187,E
52012,0,8,0,3,2,1,0,2,0,0,5,0,21,23.81,0,0,21,E
52019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,E
52024,0,15,0,0,4,0,0,0,0,0,4,0,23,17.39,0,0,23,E
52033,18,19,6,5,5,2,1,1,0,0,1,0,58,3.39,1,0,59,F
52034,3,18,7,9,10,2,2,4,0,1,2,0,58,6.78,1,0,59,E
52046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,E
52050,1,2,4,4,0,2,2,2,0,1,4,0,22,22.73,0,0,22,E
52052,0,42,0,0,3,0,0,0,0,0,0,0,45,0.00,0,0,45,E
52059,0,42,0,0,2,0,0,0,0,0,0,0,44,0.00,0,0,44,E
52063,3,2,3,0,1,1,1,1,1,2,2,0,17,27.78,1,0,18,E
52064,11,5,2,2,0,1,0,0,0,0,1,0,22,4.55,0,0,22,E
52065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,E
52070,0,16,0,0,6,0,0,0,0,0,1,0,23,4.35,0,0,23,E
52071,0,17,1,0,3,0,0,0,0,0,0,0,21,0.00,0,0,21,E
52072,4,3,3,0,2,1,0,0,0,0,1,0,14,15.79,2,3,19,E
52076,13,9,8,1,6,2,1,1,0,2,1,0,44,10.87,2,0,46,E
52077,3,7,4,1,6,0,3,4,0,1,2,0,31,20.00,4,0,35,E
52080,0,5,20,3,0,0,0,0,0,1,0,0,29,3.45,0,0,29,E
52081,4,16,2,1,1,0,0,1,0,1,0,0,26,7.41,1,0,27,E
52082,1,0,0,0,2,1,0,1,0,0,2,0,7,40.00,2,1,10,E
52084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,E
52087,0,4,0,0,18,0,0,1,0,0,1,0,24,17.86,4,0,28,E
52088,35,2,1,0,0,0,0,0,0,0,0,0,38,2.56,1,0,39,E
52101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,E
52105,24,9,4,0,3,1,2,0,0,0,2,0,45,15.69,6,0,51,E
52107,2,1,21,18,12,1,0,0,0,0,0,1,56,1.79,0,0,56,E
52111,11,1,2,0,2,1,0,0,0,0,0,0,17,0.00,0,0,17,E
52117,4,5,4,2,1,0,0,1,0,0,0,0,17,0.00,0,0,17,E
52118,2,10,1,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,E
52119,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,F
52123,6,1,1,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,E
52176,0,14,6,1,4,3,4,2,2,2,1,0,39,10.00,1,0,40,E
52178,3,7,9,5,5,4,6,2,5,2,0,0,48,4.17,0,0,48,E
52179,40,0,1,0,0,0,0,0,2,0,4,0,47,27.87,13,1,61,E
52180,0,24,0,0,3,0,0,0,0,0,0,0,27,3.57,1,0,28,E
52182,1,6,4,3,8,2,1,0,0,2,2,0,29,13.79,0,0,29,E
52185,2,7,1,0,2,0,0,0,0,0,0,0,12,0.00,0,0,12,E
52186,0,2,3,7,11,12,7,2,1,0,0,0,45,0.00,0,0,45,E
52187,15,3,0,0,2,0,0,0,0,0,1,0,21,16.00,3,1,25,E
52191,4,2,2,1,0,0,0,0,0,0,0,0,9,0.00,0,0,9,E
52192,8,4,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,E
52195,16,5,5,5,6,4,3,3,0,1,2,0,50,9.62,2,0,52,E
52196,4,3,8,0,0,1,0,0,0,1,2,0,19,15.00,0,1,20,E
52197,3,3,8,1,2,0,0,5,0,0,2,0,24,12.00,1,0,25,E
52198,17,0,0,0,0,1,0,0,0,0,0,0,18,10.00,2,0,20,E
52199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,E
52202,4,4,1,0,0,1,0,1,0,0,0,0,11,7.69,1,1,13,E
52204,0,4,6,3,1,1,1,2,0,0,6,0,24,25.00,0,0,24,E
52210,19,29,4,4,2,0,0,0,0,2,2,0,62,9.38,2,0,64,E
52211,1,3,0,5,4,7,2,1,0,2,0,0,25,11.54,1,0,26,E
52212,0,22,0,0,0,0,0,0,0,0,0,0,22,0.00,0,0,22,E
52213,0,3,2,1,1,0,1,0,1,0,2,0,11,25.00,1,0,12,E
52227,0,10,0,0,1,0,0,1,0,0,2,0,14,25.00,2,0,16,E
52240,0,3,3,1,0,3,0,1,0,0,1,0,12,15.38,1,0,13,E
52241,3,12,2,2,4,1,1,3,0,0,2,0,30,24.32,7,0,37,E
52244,0,5,5,2,4,0,0,2,0,0,1,0,19,14.29,2,0,21,E
52245,2,10,1,1,0,0,0,1,0,0,1,0,16,21.05,3,0,19,E
52251,0,23,0,0,0,0,0,0,0,0,0,0,23,0.00,0,0,23,E
52253,0,32,0,0,5,0,0,0,0,0,1,2,40,7.32,0,1,41,E
52256,4,1,1,1,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52262,0,3,11,1,5,7,1,5,0,0,6,0,39,30.77,10,3,52,E
52265,0,32,0,0,0,0,0,0,0,0,0,0,32,0.00,0,0,32,E
52268,0,0,0,1,0,2,2,4,0,1,1,0,11,16.67,0,1,12,E
52275,14,1,0,1,1,0,0,0,0,1,2,0,20,22.73,2,0,22,E
52279,23,2,1,0,1,0,0,0,0,1,0,0,28,3.57,0,0,28,E
52280,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,E
52281,0,3,7,1,4,2,1,3,0,0,2,0,23,8.70,0,0,23,E
52295,6,2,0,2,0,0,0,1,0,0,0,0,11,0.00,0,0,11,E
52296,9,5,5,1,5,0,0,0,0,0,0,0,25,0.00,0,0,25,E
52298,3,14,25,6,5,0,0,1,0,0,0,0,54,3.51,2,1,57,E
52299,0,40,0,0,0,0,0,0,0,0,0,0,40,0.00,0,0,40,E
52303,1,4,3,1,1,1,0,0,0,1,1,0,13,38.89,5,0,18,E
52304,1,8,1,3,1,0,0,1,0,0,0,0,15,0.00,0,0,15,E
52306,8,6,5,4,2,0,2,0,0,0,0,0,27,10.00,3,0,30,E
52310,1,1,2,0,3,2,0,2,0,4,1,0,16,50.00,6,0,22,E
52311,1,2,2,1,2,3,1,3,0,2,4,0,21,34.78,2,0,23,E
52312,0,3,0,4,4,1,2,4,0,1,2,0,21,21.74,2,0,23,E
52313,7,9,5,3,2,4,3,4,0,1,7,0,45,21.28,2,0,47,E
52314,8,12,9,10,11,9,4,6,2,2,6,0,79,15.48,5,0,84,E
52315,0,5,6,2,2,1,1,1,0,0,0,0,18,10.00,2,0,20,E
52316,19,18,13,5,5,0,1,2,0,0,2,0,65,3.08,0,0,65,F
52318,3,8,2,11,10,3,0,0,0,0,0,0,37,0.00,0,0,37,E
52319,5,6,4,4,2,4,3,6,0,2,4,0,40,31.37,10,1,51,E
52320,2,5,9,8,8,4,6,3,0,4,2,0,51,22.03,7,1,59,E
52321,0,12,0,0,1,0,0,0,0,0,0,0,13,0.00,0,0,13,E
52322,9,7,4,9,2,5,3,7,0,1,4,0,51,14.81,3,0,54,E
52323,4,4,5,5,5,2,2,14,0,7,5,0,53,26.79,3,0,56,E
52344,3,4,1,2,5,4,1,0,0,0,0,0,20,0.00,0,0,20,E
52345,0,14,0,2,0,0,0,0,0,0,0,0,16,5.88,1,0,17,E
52346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,E
52347,0,8,8,11,11,2,1,0,0,0,0,0,41,0.00,0,0,41,E
52348,0,33,0,0,6,0,0,0,0,0,0,0,39,0.00,0,0,39,E
52349,0,3,0,0,3,0,0,0,0,0,0,0,6,0.00,0,0,6,E
52352,2,3,11,9,10,4,2,4,2,1,0,0,48,4.00,1,1,50,E
52353,3,6,5,3,1,0,1,0,2,0,2,0,23,14.81,2,2,27,E
52354,0,1,2,1,4,3,1,8,2,1,0,0,23,8.33,1,0,24,E
52355,0,0,0,1,0,3,1,4,0,0,1,0,10,18.18,1,0,11,E
52356,15,29,20,21,25,23,18,20,7,0,10,0,188,10.85,13,11,212,E
52357,12,3,0,3,0,0,0,0,0,1,0,0,19,4.55,0,3,22,E
52358,0,10,1,2,2,0,0,1,0,0,1,0,17,23.81,4,0,21,E
52359,16,3,0,1,1,0,1,0,0,0,1,0,23,4.35,0,0,23,E
52360,11,2,3,2,0,3,0,0,0,0,4,0,25,16.00,0,0,25,E
52361,10,20,13,1,11,5,3,2,4,2,2,0,73,6.76,1,0,74,E
52363,2,10,3,6,5,13,1,2,3,2,1,0,48,17.54,7,2,57,E
52364,14,10,5,6,2,1,3,0,0,0,0,0,41,6.52,3,2,46,E
52367,9,3,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,E
52370,0,15,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,E
52372,0,6,9,1,1,0,0,0,0,0,0,0,17,0.00,0,1,18,E
52373,1,1,3,2,11,2,1,0,1,0,0,0,22,21.43,6,0,28,E
52375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,10,10,E
52376,0,6,0,0,1,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52377,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52378,4,5,6,8,11,5,3,1,0,0,0,0,43,0.00,0,0,43,E
52380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,47,47,E
52381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,43,43,E
52386,0,5,2,1,7,1,0,2,1,0,0,0,19,9.09,2,1,22,E
52392,19,13,5,2,0,1,0,0,0,0,0,0,40,0.00,0,0,40,E
52395,3,3,2,0,1,3,1,0,0,3,0,0,16,31.58,3,0,19,E
52398,9,17,6,2,1,1,3,0,3,0,8,0,50,27.59,8,0,58,E
52399,6,8,4,6,5,6,1,7,0,1,4,0,48,20.37,6,0,54,E
52400,14,0,0,0,1,0,0,0,0,0,0,0,15,0.00,0,0,15,E
52402,5,9,0,3,0,0,0,0,0,0,1,0,18,5.56,0,0,18,E
52411,19,9,9,2,5,2,0,0,1,0,5,0,52,14.29,3,1,56,E
52423,0,29,0,0,1,0,0,0,0,0,0,0,30,0.00,0,0,30,E
52424,5,10,6,5,5,2,2,4,0,1,4,0,44,14.89,2,1,47,E
52427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,26,26,E
52433,2,5,0,0,4,1,0,0,0,0,1,1,14,20.00,1,0,15,E
52434,2,9,7,1,1,0,2,0,0,2,1,0,25,18.52,2,0,27,E
52440,5,0,0,0,0,0,0,0,0,0,0,0,5,0.00,0,1,6,E
52441,5,14,0,9,7,0,9,4,0,0,1,1,50,11.11,4,0,54,E
52444,0,5,0,0,2,0,0,0,0,0,3,0,10,41.67,2,0,12,E
52454,0,3,8,3,1,1,0,1,0,0,1,0,18,10.53,1,0,19,E
52457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,E
52458,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,1,16,17,E
52459,7,17,8,4,4,2,0,3,0,1,4,0,50,15.09,3,0,53,E
52460,4,4,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,E
52476,2,9,0,3,8,5,0,11,0,1,2,0,41,28.30,12,0,53,E
52480,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,15,15,E
52489,0,5,0,0,2,0,0,0,0,2,0,0,9,22.22,0,0,9,E
52490,0,4,0,0,2,0,0,5,0,1,4,0,16,45.00,4,0,20,E
52491,0,3,0,0,5,0,0,3,0,3,3,0,17,47.62,4,0,21,E
52492,0,3,0,0,4,0,0,5,0,3,4,0,19,45.45,3,0,22,E
52493,0,14,0,0,6,0,0,1,0,1,1,0,23,15.38,2,1,26,E
52494,0,16,0,0,7,0,0,2,0,1,1,0,27,10.00,1,2,30,E
52495,0,3,0,0,6,0,0,3,0,3,1,0,16,57.14,12,0,28,E
52496,0,5,0,0,8,0,0,2,0,1,2,0,18,16.67,0,0,18,E
52497,0,2,0,0,8,0,0,4,0,4,1,0,19,36.36,3,0,22,E
52498,0,7,0,0,4,0,0,7,0,0,1,0,19,5.00,0,1,20,E
52499,0,5,0,0,6,0,0,6,0,3,0,0,20,26.09,3,0,23,E
52500,0,2,0,0,6,0,0,5,0,6,1,0,20,53.57,8,0,28,E
52503,0,4,0,0,10,0,0,6,0,4,1,0,25,33.33,5,0,30,E
52504,0,6,0,0,10,0,0,5,0,1,2,0,24,22.22,3,0,27,E
52506,0,9,0,0,8,0,0,4,0,0,1,0,22,16.00,3,0,25,E
52507,0,10,2,0,4,0,0,5,0,2,1,0,24,25.00,4,0,28,E
52508,0,8,0,0,4,0,0,3,0,1,3,0,19,27.27,2,1,22,E
52510,0,2,0,0,9,0,0,2,0,2,3,0,18,38.10,3,0,21,E
52511,0,11,0,0,1,0,0,4,0,2,0,0,18,27.27,4,0,22,E
52512,0,1,0,0,5,0,0,6,0,3,4,0,19,50.00,5,0,24,E
52513,0,2,0,0,3,0,0,11,0,1,1,0,18,34.62,7,1,26,E
52514,0,13,0,0,9,0,0,3,0,0,4,0,29,15.15,1,3,33,E
52515,0,15,0,0,15,0,0,2,0,0,1,0,33,5.88,1,0,34,E
52516,0,2,0,0,5,0,0,5,0,1,7,0,20,52.00,5,0,25,E
52517,0,12,0,0,9,0,0,2,0,0,2,0,25,20.69,4,0,29,E
52518,0,5,0,0,2,0,0,1,0,1,2,0,11,50.00,5,0,16,E
52519,0,15,0,0,3,0,0,6,0,1,0,0,25,7.69,1,0,26,E
52520,14,5,4,1,2,1,1,0,1,1,0,0,30,3.33,0,0,30,E
52521,0,5,4,3,5,3,3,1,0,0,1,0,25,7.14,1,2,28,E
52522,0,1,2,5,6,5,1,5,0,0,3,0,28,10.71,0,0,28,E
52523,8,15,0,0,0,0,0,0,0,0,0,0,23,0.00,0,1,24,E
52536,2,5,1,4,3,5,3,1,2,3,1,0,30,25.71,5,0,35,E
52537,0,1,1,8,5,4,2,0,1,0,1,0,23,3.70,0,4,27,E
52542,4,6,6,5,8,1,2,0,0,1,4,0,37,20.00,3,0,40,E
52547,1,5,5,1,2,2,2,0,0,0,1,0,19,10.00,1,0,20,E
52548,2,4,5,2,0,1,0,1,0,0,0,0,15,0.00,0,0,15,E
52549,0,3,0,0,7,0,0,4,0,2,3,0,19,39.13,4,0,23,E
52550,0,5,0,0,5,0,0,4,0,3,3,0,20,50.00,8,0,28,E
52551,0,7,0,0,7,0,0,3,0,1,0,0,18,26.09,5,0,23,E
52552,0,17,0,0,2,0,0,0,0,0,0,0,19,13.64,3,0,22,E
52553,0,7,0,0,11,0,0,8,0,0,1,0,27,7.14,1,0,28,E
52554,0,14,0,0,9,0,0,0,0,1,1,0,25,14.29,2,1,28,E
52555,0,5,0,0,3,0,0,1,0,2,4,0,15,59.09,7,0,22,E
52556,0,9,0,0,3,0,0,1,0,0,2,0,15,38.10,6,0,21,E
52557,0,2,0,0,11,0,0,4,0,0,3,0,20,32.00,5,0,25,E
52558,0,7,0,0,5,0,0,4,0,4,3,0,23,38.46,3,0,26,E
52559,0,4,0,0,6,0,0,7,0,0,0,0,17,14.29,3,1,21,E
52560,0,7,0,0,7,0,0,1,0,0,6,0,21,40.00,4,0,25,E
52561,0,4,0,0,5,0,0,3,0,1,3,0,16,33.33,2,0,18,E
52562,0,1,0,0,5,0,0,7,0,1,7,0,21,48.00,4,0,25,E
52563,0,4,0,0,6,0,0,4,0,1,2,0,17,28.57,3,1,21,E
52566,0,1,0,0,5,0,0,4,0,2,4,0,16,44.44,2,0,18,E
52570,0,12,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,E
52571,0,19,0,0,3,0,0,1,0,0,2,0,25,8.00,0,0,25,E
52572,0,14,0,0,6,0,0,3,0,1,1,0,25,14.29,2,1,28,E
52573,0,13,0,0,7,0,0,4,0,0,6,0,30,20.00,0,0,30,E
52574,0,15,0,0,6,0,0,2,0,0,0,0,23,8.00,2,0,25,E
52576,0,18,0,0,7,0,0,0,0,0,0,0,25,3.85,1,0,26,E
52577,0,14,0,0,8,0,0,2,0,0,0,0,24,17.24,5,0,29,E
52578,0,14,0,0,12,0,0,0,0,1,2,0,29,10.34,0,0,29,E
52580,0,0,0,0,2,0,0,7,0,0,0,0,9,40.00,6,0,15,E
52581,0,20,0,0,1,0,0,1,0,0,3,0,25,17.86,2,1,28,E
52582,0,21,0,0,4,0,0,1,0,2,0,0,28,10.34,1,0,29,E
52584,0,6,0,0,5,0,0,7,0,2,1,0,21,13.64,0,1,22,E
52587,0,13,0,0,5,0,0,0,0,1,2,0,21,18.18,1,0,22,E
52588,0,19,0,0,8,0,0,3,0,1,1,0,32,8.82,1,1,34,E
52589,0,18,0,0,5,0,0,6,0,2,2,0,33,12.12,0,0,33,E
52591,0,22,0,0,2,0,0,1,0,2,4,0,31,19.35,0,0,31,E
52592,1,14,0,1,4,0,0,3,0,0,2,0,25,14.29,2,1,28,E
52593,0,13,0,0,0,0,0,1,0,0,3,0,17,25.00,2,1,20,E
52594,0,11,0,0,8,0,0,4,0,3,2,0,28,17.86,0,0,28,E
52595,0,8,0,0,10,0,0,1,0,1,1,0,21,9.09,0,1,22,E
52596,0,14,0,0,3,0,0,2,0,0,1,0,20,9.09,1,1,22,E
52597,0,16,0,0,6,0,0,0,0,2,2,0,26,21.43,2,0,28,E
52598,0,5,0,0,7,0,0,1,0,2,1,0,16,17.65,0,1,17,E
52599,0,18,0,0,12,0,0,2,0,0,1,0,33,5.71,1,1,35,E
52600,0,23,0,0,7,0,0,3,0,1,0,0,34,5.71,1,0,35,E
52601,0,13,0,0,6,0,0,2,0,1,3,0,25,22.22,2,0,27,E
52602,0,14,0,0,8,0,0,2,0,1,2,0,27,11.11,0,0,27,E
52603,0,15,0,0,2,0,0,5,0,1,3,0,26,20.69,2,1,29,E
52604,7,6,5,3,5,0,0,2,1,1,1,0,31,8.82,1,2,34,E
52605,4,19,6,4,5,0,3,1,0,3,2,0,47,12.24,1,1,49,E
52606,6,4,5,5,9,4,0,6,1,0,5,0,45,11.11,0,0,45,E
52608,0,13,0,0,7,0,0,5,0,1,3,0,29,13.79,0,0,29,E
52609,0,22,0,0,11,0,0,0,0,1,0,0,34,2.94,0,0,34,E
52610,0,17,0,0,9,0,0,0,0,2,2,0,30,15.63,1,1,32,E
52612,0,12,0,0,3,0,0,2,0,0,2,0,19,28.00,5,1,25,E
52615,1,26,0,0,5,0,0,1,0,1,0,0,34,5.71,1,0,35,E
52617,1,16,0,0,6,0,0,2,0,0,1,0,26,13.79,3,0,29,E
52618,0,15,0,0,5,0,0,2,0,1,3,0,26,17.86,1,1,28,E
52619,0,18,0,0,9,0,0,2,0,2,2,0,33,14.71,1,0,34,E
52620,0,7,0,0,8,0,0,5,0,2,2,0,24,23.08,2,0,26,E
52621,0,9,0,0,5,0,0,3,0,4,1,0,22,25.00,1,1,24,E
52622,0,9,0,0,7,0,0,3,0,3,5,0,27,27.59,0,2,29,E
52623,0,18,0,0,6,0,0,1,0,1,2,0,28,10.71,0,0,28,E
52624,0,15,0,0,1,0,0,1,0,0,1,0,18,15.00,2,0,20,E
52625,0,13,0,0,4,0,0,2,0,0,1,0,20,9.52,1,0,21,E
52626,0,10,0,0,7,0,0,0,0,0,0,0,17,22.73,5,0,22,E
52629,0,8,0,0,5,0,0,3,0,0,1,0,17,11.11,1,0,18,E
52630,0,16,0,0,3,0,0,3,0,2,1,0,25,14.29,1,2,28,E
52631,0,12,0,0,5,0,0,6,0,2,1,0,26,17.86,2,0,28,E
52633,0,14,0,0,5,0,0,4,0,2,2,1,28,34.29,7,0,35,E
52634,0,5,0,0,7,0,0,5,0,1,0,0,18,19.05,3,0,21,E
52635,0,19,0,0,7,0,0,0,0,0,2,0,28,10.34,1,0,29,E
52637,0,19,0,0,0,0,0,0,0,0,3,0,22,13.64,0,0,22,E
52640,0,3,0,0,1,0,0,5,0,4,1,0,14,50.00,4,0,18,E
52641,0,4,0,0,9,0,0,9,0,1,0,0,23,12.00,2,0,25,E
52642,0,9,0,0,4,0,0,1,0,1,1,0,16,33.33,5,0,21,E
52643,0,20,0,0,3,0,0,2,0,0,1,0,26,7.41,1,0,27,E
52644,0,10,12,12,6,2,1,1,0,0,2,0,46,10.20,3,0,49,E
52645,0,10,0,0,4,0,0,1,0,0,1,0,16,6.25,0,0,16,E
52646,0,17,0,0,6,0,0,1,0,0,0,0,24,0.00,0,0,24,E
52647,0,7,0,0,4,0,0,3,0,0,1,0,15,6.67,0,0,15,E
52648,1,22,0,0,6,0,0,2,0,1,2,0,34,13.89,2,0,36,E
52649,0,8,0,0,6,0,0,1,0,1,3,0,19,31.82,3,0,22,E
52650,0,9,0,0,11,0,0,5,0,2,3,0,30,16.13,0,1,31,E
52651,0,11,0,0,5,0,0,1,0,1,5,0,23,29.17,1,0,24,E
52652,0,5,0,0,12,0,0,3,0,0,0,0,20,0.00,0,0,20,E
52655,0,29,0,0,2,0,0,1,0,0,0,0,32,0.00,0,0,32,E
52660,0,1,0,0,4,0,0,9,0,6,5,0,25,48.28,3,1,29,E
52661,0,10,0,0,4,0,0,6,0,3,2,0,25,19.23,0,1,26,E
52662,0,5,0,0,8,0,0,5,0,2,0,0,20,10.00,0,0,20,E
52663,0,29,0,0,2,0,0,1,0,0,1,0,33,2.94,0,1,34,E
52664,0,5,0,0,7,0,0,0,0,0,7,0,19,45.45,3,0,22,E
52665,0,6,0,0,6,0,0,6,0,2,3,0,23,20.83,0,1,24,E
52666,0,23,0,0,9,0,0,0,0,0,2,0,34,8.57,1,0,35,E
52667,0,7,0,0,9,0,0,2,0,0,1,0,19,18.18,3,0,22,E
52668,0,17,0,0,4,0,0,3,0,0,2,0,26,7.69,0,0,26,E
52669,0,6,0,0,7,0,0,3,0,1,3,0,20,30.43,3,0,23,E
52670,0,24,0,0,7,0,0,0,0,2,0,0,33,8.82,1,0,34,E
52671,0,9,0,0,8,0,0,2,0,0,4,0,23,20.83,1,0,24,E
52672,0,9,0,0,2,0,0,1,0,1,0,0,13,14.29,1,0,14,E
52673,0,13,0,0,4,0,0,4,0,0,1,0,22,4.55,0,0,22,E
52674,0,6,0,0,8,0,0,7,0,0,3,0,24,17.24,2,3,29,E
52676,0,6,0,0,6,0,0,3,0,1,3,0,19,25.00,1,0,20,E
52677,0,0,0,0,9,0,0,7,0,3,6,0,25,36.00,0,0,25,E
52678,0,7,0,0,6,0,0,6,0,1,1,0,21,17.39,2,0,23,E
52679,0,3,0,0,9,0,0,7,0,0,2,0,21,20.83,3,0,24,E
52681,0,9,0,0,4,0,0,7,0,1,3,0,24,23.08,2,0,26,E
52682,0,6,0,0,6,0,0,4,0,2,1,0,19,20.00,1,0,20,E
52683,0,17,0,0,9,0,0,5,0,2,0,1,34,8.82,0,0,34,E
52684,0,18,0,0,8,0,0,2,0,0,2,0,30,15.15,3,0,33,E
52685,0,7,0,0,6,0,0,4,0,2,1,0,20,19.05,1,0,21,E
52686,0,27,0,0,2,0,0,4,0,0,1,0,34,2.86,0,1,35,E
52687,0,20,0,0,11,0,0,2,0,0,1,0,34,2.94,0,0,34,E
52688,0,18,0,0,5,0,0,1,0,0,3,0,27,19.35,3,1,31,E
52689,0,20,0,0,7,0,0,2,0,0,0,0,29,0.00,0,6,35,E
52690,0,12,0,0,12,0,0,6,0,1,1,0,32,11.76,2,0,34,E
52691,0,20,0,1,7,0,0,0,0,1,1,0,30,9.38,1,1,32,E
52692,0,15,0,0,7,0,0,8,0,1,2,0,33,9.09,0,0,33,E
52693,0,11,0,0,2,0,0,3,0,2,6,0,24,40.74,3,0,27,E
52694,0,14,0,0,3,0,0,1,0,2,5,0,25,28.00,0,0,25,E
